# theta_E,e1,e2,gamma1,gamma2,R_sersic,n_sersic,e1_src,e2_src,center_x_src,center_y_src
1.500542759895324707e+00,-4.709407314658164978e-02,-1.200487744063138962e-02,5.363027751445770264e-02,4.198181629180908203e-02,3.079835176467895508e-01,1.042800664901733398e+00,4.060032963752746582e-02,5.275000631809234619e-02,6.353466305881738663e-03,3.042850196361541748e-01
1.499473571777343750e+00,-5.284318327903747559e-02,-1.118621975183486938e-02,5.057488381862640381e-02,4.544189572334289551e-02,3.044710755348205566e-01,1.033462882041931152e+00,3.315055370330810547e-02,5.804955214262008667e-02,3.101254347711801529e-03,3.029797077178955078e-01
1.499984741210937500e+00,-5.041079223155975342e-02,9.418463450856506824e-04,5.064751207828521729e-02,5.067022144794464111e-02,3.006950616836547852e-01,1.014944791793823242e+00,4.796064272522926331e-02,5.465609952807426453e-02,-1.110540702939033508e-03,2.969751954078674316e-01
1.501087307929992676e+00,-4.905532300472259521e-02,-9.738842025399208069e-03,5.060400068759918213e-02,4.654614627361297607e-02,2.966499924659729004e-01,1.000210762023925781e+00,4.313588514924049377e-02,4.960202798247337341e-02,1.887683058157563210e-03,2.988076806068420410e-01
1.502601265907287598e+00,-5.333323776721954346e-02,5.643198732286691666e-03,4.875187575817108154e-02,5.235444009304046631e-02,3.058551251888275146e-01,1.037459373474121094e+00,4.935140162706375122e-02,5.006515607237815857e-02,1.299540628679096699e-03,2.969926893711090088e-01
1.497330546379089355e+00,-4.991265386343002319e-02,-5.179663654416799545e-03,5.204068124294281006e-02,4.720428586006164551e-02,3.048723638057708740e-01,1.011289477348327637e+00,5.956344678997993469e-02,5.099263042211532593e-02,9.505258640274405479e-04,3.038318753242492676e-01
1.498716115951538086e+00,-6.254696846008300781e-02,-6.354689132422208786e-03,4.585862159729003906e-02,4.490828514099121094e-02,3.028894364833831787e-01,1.019564867019653320e+00,5.192223563790321350e-02,4.677248746156692505e-02,4.555098712444305420e-03,3.001356124877929688e-01
1.497686147689819336e+00,-4.884313046932220459e-02,-1.069946493953466415e-02,5.299468338489532471e-02,4.526956379413604736e-02,3.055022954940795898e-01,1.007621526718139648e+00,4.689444601535797119e-02,4.725025221705436707e-02,2.768295817077159882e-03,3.035473823547363281e-01
1.497584581375122070e+00,-5.156463012099266052e-02,2.088901353999972343e-03,4.818388819694519043e-02,5.027623474597930908e-02,3.025908172130584717e-01,1.007992267608642578e+00,6.722626835107803345e-02,5.112933367490768433e-02,-6.483877659775316715e-04,2.992389798164367676e-01
1.500056385993957520e+00,-5.286615341901779175e-02,-1.174501981586217880e-02,4.888322949409484863e-02,4.482319951057434082e-02,3.118853867053985596e-01,1.051041126251220703e+00,5.403557419776916504e-02,4.941033199429512024e-02,2.563456306234002113e-03,2.998231947422027588e-01
1.501097679138183594e+00,-4.638860747218132019e-02,-5.306798499077558517e-03,5.478765070438385010e-02,4.534652829170227051e-02,3.044923841953277588e-01,1.032056331634521484e+00,4.590611532330513000e-02,5.112887918949127197e-02,2.097078133374452591e-03,2.996665537357330322e-01
1.497661948204040527e+00,-6.496709585189819336e-02,7.739872089587152004e-04,4.297085106372833252e-02,4.952828586101531982e-02,3.071640729904174805e-01,1.001803636550903320e+00,5.867511406540870667e-02,5.100782215595245361e-02,1.673656748607754707e-03,2.994850277900695801e-01
1.497854471206665039e+00,-5.252348631620407104e-02,-1.985606970265507698e-03,5.043272674083709717e-02,4.964427649974822998e-02,3.043334484100341797e-01,1.006107211112976074e+00,5.506958067417144775e-02,5.099263042211532593e-02,-2.756641944870352745e-03,3.014851808547973633e-01
1.502236008644104004e+00,-5.207233875989913940e-02,-6.203593802638351917e-04,5.006442964076995850e-02,4.907488822937011719e-02,3.093872070312500000e-01,1.030243873596191406e+00,4.688392207026481628e-02,4.453225806355476379e-02,-1.014097797451540828e-04,2.998749613761901855e-01
1.501943707466125488e+00,-4.815788939595222473e-02,-1.854701433330774307e-03,5.333726108074188232e-02,4.867467284202575684e-02,3.005148768424987793e-01,1.023489475250244141e+00,3.390895947813987732e-02,6.151681020855903625e-02,2.473288215696811676e-03,3.000077009201049805e-01
1.499138116836547852e+00,-5.428922176361083984e-02,-6.052524317055940628e-03,4.993025958538055420e-02,4.407520592212677002e-02,3.017093241214752197e-01,1.011958956718444824e+00,4.853048175573348999e-02,5.102864652872085571e-02,6.280997768044471741e-03,3.012857437133789062e-01
1.501335024833679199e+00,-5.233632028102874756e-02,-4.781769122928380966e-03,5.053769052028656006e-02,4.806335270404815674e-02,3.090906739234924316e-01,1.043775439262390137e+00,4.236944019794464111e-02,4.212879389524459839e-02,-7.668300531804561615e-04,3.022667169570922852e-01
1.499937534332275391e+00,-5.771775171160697937e-02,-1.489944383502006531e-02,4.761934280395507812e-02,4.280193150043487549e-02,3.015143871307373047e-01,1.045326352119445801e+00,4.710140451788902283e-02,5.021973699331283569e-02,4.763380624353885651e-03,3.006377518177032471e-01
1.501985192298889160e+00,-5.167951807379722595e-02,-3.884921316057443619e-03,5.139555037021636963e-02,4.915627837181091309e-02,3.079481720924377441e-01,1.046840548515319824e+00,4.464701190590858459e-02,5.200922861695289612e-02,9.308035805588588119e-05,2.977130413055419922e-01
1.498376250267028809e+00,-5.381277576088905334e-02,3.140197368338704109e-03,4.899847507476806641e-02,4.922565817832946777e-02,2.976522743701934814e-01,9.956496357917785645e-01,4.859796911478042603e-02,4.577741399407386780e-02,-1.613592030480504036e-04,3.004165887832641602e-01
1.500627636909484863e+00,-4.828656837344169617e-02,2.093518152832984924e-03,5.166913568973541260e-02,5.020837485790252686e-02,2.992751896381378174e-01,9.786456227302551270e-01,4.471725970506668091e-02,5.896324291825294495e-02,-8.090370829449966550e-05,3.005661368370056152e-01
1.497201323509216309e+00,-4.704856127500534058e-02,-5.468004383146762848e-03,5.246253311634063721e-02,4.707619547843933105e-02,2.998244166374206543e-01,9.983536601066589355e-01,3.743382543325424194e-02,6.093174964189529419e-02,1.540908124297857285e-03,3.026025593280792236e-01
1.501376032829284668e+00,-4.797619953751564026e-02,-7.143510039895772934e-03,5.301190912723541260e-02,4.551272094249725342e-02,3.104693591594696045e-01,1.039838671684265137e+00,4.427482187747955322e-02,5.412868782877922058e-02,5.008195526897907257e-03,3.009707629680633545e-01
1.501494765281677246e+00,-6.138313561677932739e-02,-1.063277292996644974e-02,4.543784260749816895e-02,4.477319121360778809e-02,2.986188530921936035e-01,1.006465077400207520e+00,5.253766104578971863e-02,5.043447762727737427e-02,4.424512386322021484e-03,3.010112345218658447e-01
1.499221205711364746e+00,-4.752691090106964111e-02,-4.966571927070617676e-03,5.187262594699859619e-02,4.827865958213806152e-02,2.972591221332550049e-01,9.841986894607543945e-01,5.823013186454772949e-02,4.337089508771896362e-02,-2.846570860128849745e-04,3.011183440685272217e-01
1.501345872879028320e+00,-5.768903717398643494e-02,-1.179063878953456879e-02,4.610669612884521484e-02,4.519042372703552246e-02,2.996157407760620117e-01,1.022460341453552246e+00,5.397799238562583923e-02,5.628721415996551514e-02,4.342858213931322098e-03,3.001366853713989258e-01
1.499724149703979492e+00,-4.637157171964645386e-02,-1.099324040114879608e-02,5.303598940372467041e-02,4.430761933326721191e-02,3.026908636093139648e-01,1.054118633270263672e+00,5.372705310583114624e-02,4.876096546649932861e-02,6.155860610306262970e-03,3.006205558776855469e-01
1.499809384346008301e+00,-5.378966033458709717e-02,-1.233441103249788284e-02,4.913976788520812988e-02,4.180452227592468262e-02,3.050822615623474121e-01,1.034721612930297852e+00,5.861613526940345764e-02,6.194907054305076599e-02,7.810253649950027466e-03,3.030284643173217773e-01
1.501773238182067871e+00,-5.537794530391693115e-02,9.225374087691307068e-03,4.903633892536163330e-02,5.535577237606048584e-02,3.047024905681610107e-01,1.019275188446044922e+00,5.348075926303863525e-02,4.561965912580490112e-02,-2.013970166444778442e-03,2.989197671413421631e-01
1.498373627662658691e+00,-6.132837384939193726e-02,-1.158764306455850601e-02,4.690143465995788574e-02,4.477164149284362793e-02,3.048197329044342041e-01,1.030847072601318359e+00,5.051776394248008728e-02,5.385714396834373474e-02,4.911001771688461304e-03,3.032029569149017334e-01
1.499578595161437988e+00,-5.059228092432022095e-02,-9.369949810206890106e-03,5.019475519657135010e-02,4.573798179626464844e-02,3.061750531196594238e-01,1.037046551704406738e+00,4.888341948390007019e-02,4.966396093368530273e-02,5.481542088091373444e-03,2.996277511119842529e-01
1.500499844551086426e+00,-5.723879486322402954e-02,5.000529810786247253e-03,4.844601452350616455e-02,5.234862864017486572e-02,3.076966106891632080e-01,1.035558223724365234e+00,6.133441254496574402e-02,4.341863840818405151e-02,-9.035000111907720566e-04,3.015311062335968018e-01
1.499633789062500000e+00,-4.447801783680915833e-02,-1.020823139697313309e-02,5.480201542377471924e-02,4.514031112194061279e-02,3.046239018440246582e-01,1.037370204925537109e+00,5.105829983949661255e-02,5.405775830149650574e-02,1.157454564236104488e-03,3.006488382816314697e-01
1.499554395675659180e+00,-6.249676272273063660e-02,-2.300220541656017303e-03,4.585929214954376221e-02,4.774549603462219238e-02,3.008142709732055664e-01,9.969970583915710449e-01,5.558366328477859497e-02,6.570992618799209595e-02,3.727432340383529663e-03,3.007318377494812012e-01
1.500447034835815430e+00,-3.709311410784721375e-02,-1.529804081656038761e-03,5.698813498020172119e-02,4.761905968189239502e-02,3.029675185680389404e-01,1.030554294586181641e+00,3.433112055063247681e-02,4.379519820213317871e-02,2.411881461739540100e-03,3.012900352478027344e-01
1.503500103950500488e+00,-4.961195588111877441e-02,-8.331442251801490784e-03,5.184735357761383057e-02,4.559013247489929199e-02,3.061710298061370850e-01,1.062653899192810059e+00,4.206347465515136719e-02,5.103383213281631470e-02,8.664096822030842304e-04,2.980462312698364258e-01
1.501113533973693848e+00,-5.840034782886505127e-02,-1.526857167482376099e-02,4.725177586078643799e-02,4.309888184070587158e-02,3.067998886108398438e-01,1.042189836502075195e+00,5.707591399550437927e-02,5.387709289789199829e-02,3.512430470436811447e-03,3.019955456256866455e-01
1.501511454582214355e+00,-4.458406195044517517e-02,3.424430731683969498e-03,5.360092222690582275e-02,5.155675113201141357e-02,3.025486469268798828e-01,1.008104801177978516e+00,3.570411354303359985e-02,4.458379000425338745e-02,-2.044748049229383469e-03,2.994918227195739746e-01
1.499491095542907715e+00,-6.040057167410850525e-02,-1.706875860691070557e-03,4.589705169200897217e-02,4.959687590599060059e-02,3.046159446239471436e-01,1.005492687225341797e+00,5.575357377529144287e-02,6.385777145624160767e-02,1.822018413804471493e-03,3.012009263038635254e-01
1.503299117088317871e+00,-5.492039397358894348e-02,-9.751937352120876312e-03,4.876446723937988281e-02,4.459524154663085938e-02,3.066557943820953369e-01,1.043868303298950195e+00,5.139348655939102173e-02,5.512419715523719788e-02,4.509453196078538895e-03,2.972194850444793701e-01
1.500679850578308105e+00,-5.009994655847549438e-02,-2.013180346693843603e-04,5.248670279979705811e-02,5.051513016223907471e-02,3.029918074607849121e-01,1.023111343383789062e+00,5.431289225816726685e-02,4.794552549719810486e-02,3.244687337428331375e-03,3.025600314140319824e-01
1.500976562500000000e+00,-4.679170623421669006e-02,-1.267026271671056747e-02,5.366770923137664795e-02,4.303355515003204346e-02,3.032068312168121338e-01,1.032945036888122559e+00,3.303109481930732727e-02,3.987982124090194702e-02,4.481214098632335663e-03,3.046276271343231201e-01
1.499121665954589844e+00,-5.897601693868637085e-02,-1.387387979775667191e-02,4.578471183776855469e-02,4.219806194305419922e-02,2.985122501850128174e-01,9.910765886306762695e-01,5.403611809015274048e-02,6.957427412271499634e-02,5.719711072742938995e-03,3.013349473476409912e-01
1.500193715095520020e+00,-5.713636428117752075e-02,-2.221914241090416908e-03,4.567620158195495605e-02,4.695951938629150391e-02,3.030371069908142090e-01,1.006091117858886719e+00,5.141786485910415649e-02,5.726099759340286255e-02,2.027454087510704994e-03,2.984383106231689453e-01
1.500577569007873535e+00,-5.123125016689300537e-02,-8.797915652394294739e-03,4.855196177959442139e-02,4.672312736511230469e-02,3.006860911846160889e-01,1.013165235519409180e+00,4.752777889370918274e-02,5.107311904430389404e-02,1.419290667399764061e-03,2.982301414012908936e-01
1.502493977546691895e+00,-5.947122350335121155e-02,1.276668976061046124e-03,4.560001194477081299e-02,4.963497817516326904e-02,3.036327362060546875e-01,1.025212407112121582e+00,6.078588962554931641e-02,5.515550822019577026e-02,1.242392463609576225e-03,2.954795062541961670e-01
1.503028035163879395e+00,-5.714759230613708496e-02,-7.890792563557624817e-03,4.806263744831085205e-02,4.581037163734436035e-02,3.019127547740936279e-01,9.967650175094604492e-01,4.882391542196273804e-02,5.452563241124153137e-02,3.930930048227310181e-03,2.987767159938812256e-01
1.500955104827880859e+00,-5.613319203257560730e-02,8.469436317682266235e-03,4.842939972877502441e-02,5.475987493991851807e-02,3.030234277248382568e-01,9.945682287216186523e-01,4.958017170429229736e-02,4.266951978206634521e-02,-2.299638232216238976e-03,2.992433607578277588e-01
1.500975489616394043e+00,-4.652541875839233398e-02,-4.210515879094600677e-03,5.347730219364166260e-02,4.703620076179504395e-02,2.972897589206695557e-01,1.032805442810058594e+00,3.548405691981315613e-02,5.072949081659317017e-02,2.237297827377915382e-03,3.016451299190521240e-01
1.500307321548461914e+00,-3.718527778983116150e-02,-3.860088065266609192e-03,5.818964540958404541e-02,4.841041564941406250e-02,3.012381494045257568e-01,9.929993748664855957e-01,3.703913837671279907e-02,4.226509109139442444e-02,1.415480626747012138e-03,3.023259043693542480e-01
1.501294255256652832e+00,-5.381624028086662292e-02,-1.452102791517972946e-02,4.884734749794006348e-02,4.371440410614013672e-02,3.046684563159942627e-01,1.046998620033264160e+00,4.468938708305358887e-02,5.993482843041419983e-02,2.680891426280140877e-03,3.010051548480987549e-01
1.498513698577880859e+00,-5.354859679937362671e-02,2.478416077792644501e-03,4.891574382781982422e-02,4.903173446655273438e-02,3.066703379154205322e-01,1.017940640449523926e+00,5.894981324672698975e-02,5.594557523727416992e-02,1.424146466888487339e-03,3.026101589202880859e-01
1.503013014793395996e+00,-5.618622153997421265e-02,3.869036154355853796e-04,4.806616902351379395e-02,5.125756561756134033e-02,3.040027618408203125e-01,1.038379669189453125e+00,5.135273560881614685e-02,4.957512766122817993e-02,-8.662976906634867191e-04,2.971823215484619141e-01
1.496803045272827148e+00,-5.607774853706359863e-02,-1.120348833501338959e-02,4.920382797718048096e-02,4.298579692840576172e-02,3.082403540611267090e-01,1.044416427612304688e+00,5.246061086654663086e-02,5.096962302923202515e-02,4.197330679744482040e-03,3.033846318721771240e-01
1.501612305641174316e+00,-5.701263621449470520e-02,-7.361206691712141037e-03,4.806151986122131348e-02,4.459771513938903809e-02,3.011782169342041016e-01,1.035201549530029297e+00,4.526596888899803162e-02,5.501730367541313171e-02,6.443340796977281570e-03,2.993003726005554199e-01
1.501745104789733887e+00,-4.309055209159851074e-02,2.960675861686468124e-03,5.594252049922943115e-02,5.043764412403106689e-02,3.030191957950592041e-01,1.004428625106811523e+00,4.402788355946540833e-02,5.242970585823059082e-02,1.033670734614133835e-03,3.034780323505401611e-01
1.497030496597290039e+00,-5.878293886780738831e-02,-2.261448418721556664e-03,4.688873887062072754e-02,4.942563176155090332e-02,3.097619712352752686e-01,1.017467379570007324e+00,5.749106779694557190e-02,5.106539279222488403e-02,6.080105667933821678e-04,3.016561269760131836e-01
1.502138733863830566e+00,-5.107041820883750916e-02,-2.069537993520498276e-03,5.182702839374542236e-02,4.746763408184051514e-02,3.054193854331970215e-01,1.040607452392578125e+00,5.849858373403549194e-02,5.021851137280464172e-02,4.243125673383474350e-03,2.977370321750640869e-01
1.502822041511535645e+00,-5.660707131028175354e-02,-2.168036764487624168e-03,4.669597744941711426e-02,4.777424037456512451e-02,3.097922503948211670e-01,1.058151245117187500e+00,5.590470880270004272e-02,5.417010188102722168e-02,1.851526554673910141e-03,2.976791262626647949e-01
1.502714753150939941e+00,-4.871972650289535522e-02,3.554834111128002405e-04,5.233721435070037842e-02,4.888582229614257812e-02,3.005178272724151611e-01,1.007073163986206055e+00,3.735527023673057556e-02,3.867611661553382874e-02,2.528707846067845821e-04,2.993506789207458496e-01
1.501821517944335938e+00,-4.227754473686218262e-02,-3.202906809747219086e-03,5.763782560825347900e-02,4.775193333625793457e-02,3.027338385581970215e-01,1.048265814781188965e+00,3.414935246109962463e-02,3.741760924458503723e-02,2.952143782749772072e-03,3.026303648948669434e-01
1.500871062278747559e+00,-5.218209698796272278e-02,-2.367186825722455978e-03,4.971690475940704346e-02,4.904875159263610840e-02,3.133267760276794434e-01,1.056377172470092773e+00,4.987004771828651428e-02,4.909222573041915894e-02,2.083705971017479897e-03,2.996737957000732422e-01
1.502547144889831543e+00,-5.649935081601142883e-02,4.105644300580024719e-03,4.772576689720153809e-02,5.145324766635894775e-02,3.088033497333526611e-01,1.067012786865234375e+00,5.397448688745498657e-02,5.451734364032745361e-02,-6.755051435902714729e-04,2.993135154247283936e-01
1.499350428581237793e+00,-4.660784825682640076e-02,5.707933567464351654e-03,5.475698411464691162e-02,5.236686766147613525e-02,3.015048205852508545e-01,1.000500559806823730e+00,4.505335539579391479e-02,4.364167526364326477e-02,-1.149610616266727448e-03,3.036922514438629150e-01
1.501467108726501465e+00,-5.666577070951461792e-02,-6.155255250632762909e-03,4.891443252563476562e-02,4.743297398090362549e-02,3.033967614173889160e-01,1.015692472457885742e+00,5.992097035050392151e-02,4.033274576067924500e-02,2.593711484223604202e-03,3.014496862888336182e-01
1.498466014862060547e+00,-6.461826711893081665e-02,1.619785442017018795e-03,4.455700516700744629e-02,5.010487139225006104e-02,3.060101270675659180e-01,9.996235966682434082e-01,5.615506693720817566e-02,4.673378542065620422e-02,-3.516286378726363182e-04,3.013093173503875732e-01
1.500251650810241699e+00,-5.315914005041122437e-02,-7.141559850424528122e-03,4.890580475330352783e-02,4.737833142280578613e-02,2.949298322200775146e-01,1.006827592849731445e+00,4.796968027949333191e-02,5.101495981216430664e-02,3.917856607586145401e-03,3.000754714012145996e-01
1.499099135398864746e+00,-5.290022864937782288e-02,-1.124810893088579178e-03,5.029557645320892334e-02,4.795555770397186279e-02,3.134976327419281006e-01,1.061247825622558594e+00,5.770716071128845215e-02,5.132339522242546082e-02,7.106530829332768917e-04,3.009589612483978271e-01
1.503741621971130371e+00,-4.800384119153022766e-02,2.048605820164084435e-03,5.298165977001190186e-02,5.154158174991607666e-02,3.049076795578002930e-01,1.015393733978271484e+00,4.508531838655471802e-02,3.985513001680374146e-02,-9.498909348621964455e-04,2.989313900470733643e-01
1.502152681350708008e+00,-5.355731397867202759e-02,1.928838435560464859e-03,4.846552014350891113e-02,5.067868530750274658e-02,2.981245517730712891e-01,9.991453886032104492e-01,4.876419156789779663e-02,4.442753642797470093e-02,-1.451599993743002415e-03,2.963609993457794189e-01
1.500559210777282715e+00,-4.840771481394767761e-02,-1.255333051085472107e-02,5.212886631488800049e-02,4.410353302955627441e-02,3.061113357543945312e-01,1.023753285408020020e+00,5.623681098222732544e-02,5.081165209412574768e-02,3.058299189433455467e-03,2.990774512290954590e-01
1.499167799949645996e+00,-5.761061981320381165e-02,-8.400472812354564667e-03,4.525463283061981201e-02,4.619506001472473145e-02,3.038818538188934326e-01,1.022276043891906738e+00,4.972421377897262573e-02,4.949974641203880310e-02,3.469923278316855431e-03,3.009911775588989258e-01
1.502289295196533203e+00,-4.653782397508621216e-02,1.013203407637774944e-03,5.331535637378692627e-02,4.978685081005096436e-02,3.045653700828552246e-01,1.032496452331542969e+00,2.920997329056262970e-02,4.533736780285835266e-02,3.217472985852509737e-04,3.021729290485382080e-01
1.501666903495788574e+00,-4.635943472385406494e-02,2.870265627279877663e-03,5.307514965534210205e-02,5.028192698955535889e-02,2.999134659767150879e-01,1.027738809585571289e+00,4.685088992118835449e-02,5.616117268800735474e-02,9.847399778664112091e-04,2.981679737567901611e-01
1.498901128768920898e+00,-5.993757396936416626e-02,3.196452045813202858e-03,4.525420069694519043e-02,5.109728872776031494e-02,3.040695190429687500e-01,9.994568824768066406e-01,6.234340742230415344e-02,5.613048002123832703e-02,3.200013888999819756e-03,3.009772002696990967e-01
1.499429821968078613e+00,-4.345152154564857483e-02,-5.974988918751478195e-03,5.509607493877410889e-02,4.604654014110565186e-02,3.087355792522430420e-01,1.048481702804565430e+00,5.479437485337257385e-02,4.979455843567848206e-02,5.491851363331079483e-03,3.010511100292205811e-01
1.501140594482421875e+00,-5.023444443941116333e-02,-1.469689328223466873e-02,5.148918926715850830e-02,4.245941340923309326e-02,3.056092560291290283e-01,1.036245584487915039e+00,4.584648087620735168e-02,4.167581722140312195e-02,2.943552564829587936e-03,3.026196062564849854e-01
1.500924468040466309e+00,-4.745091125369071960e-02,8.598216809332370758e-04,5.195440351963043213e-02,5.014507472515106201e-02,2.964743077754974365e-01,1.007085800170898438e+00,4.270696267485618591e-02,4.636569693684577942e-02,1.676719635725021362e-03,2.972656488418579102e-01
1.498097181320190430e+00,-5.363446846604347229e-02,-2.487223828211426735e-03,4.858210682868957520e-02,4.729533195495605469e-02,3.068439662456512451e-01,1.019073009490966797e+00,6.649889796972274780e-02,4.936321824789047241e-02,2.985536586493253708e-03,3.019669651985168457e-01
1.502485871315002441e+00,-4.451401904225349426e-02,-3.878399031236767769e-03,5.435727536678314209e-02,4.962453246116638184e-02,3.015225529670715332e-01,1.020574569702148438e+00,4.582484811544418335e-02,5.145575478672981262e-02,7.214103825390338898e-04,2.995859384536743164e-01
1.497269749641418457e+00,-4.775558784604072571e-02,7.442247122526168823e-03,5.233110487461090088e-02,5.439536273479461670e-02,3.008154332637786865e-01,1.023372411727905273e+00,4.739797487854957581e-02,4.423254728317260742e-02,-1.709141070023179054e-03,2.997824251651763916e-01
1.498343825340270996e+00,-6.132486462593078613e-02,3.568280662875622511e-04,4.530930519104003906e-02,4.824104905128479004e-02,3.033921718597412109e-01,9.925293922424316406e-01,5.878937989473342896e-02,4.633843526244163513e-02,1.123165595345199108e-03,2.994155883789062500e-01
1.503305315971374512e+00,-5.257334560155868530e-02,-2.991985529661178589e-03,4.998211562633514404e-02,4.755792021751403809e-02,3.014145195484161377e-01,1.002041220664978027e+00,4.697865992784500122e-02,4.157887771725654602e-02,9.984108619391918182e-04,3.005472719669342041e-01
1.500229120254516602e+00,-5.479674786329269409e-02,-1.958533888682723045e-03,4.885856807231903076e-02,4.808846116065979004e-02,3.049524724483489990e-01,9.889000058174133301e-01,4.931478574872016907e-02,4.923636838793754578e-02,-8.643176261102780700e-05,3.011010587215423584e-01
1.497726321220397949e+00,-4.790882766246795654e-02,-2.548542572185397148e-03,5.241347849369049072e-02,4.915401339530944824e-02,3.038617372512817383e-01,1.001446962356567383e+00,3.948725759983062744e-02,3.706940263509750366e-02,-1.323259086348116398e-03,3.022599220275878906e-01
1.498555183410644531e+00,-4.900163412094116211e-02,-3.324762452393770218e-03,5.112390220165252686e-02,5.011732876300811768e-02,3.098481595516204834e-01,1.049784660339355469e+00,4.716847091913223267e-02,4.208347946405410767e-02,-6.064418703317642212e-04,2.993073463439941406e-01
1.502422451972961426e+00,-4.052169248461723328e-02,-1.133266650140285492e-02,5.773441493511199951e-02,4.391212761402130127e-02,3.035547435283660889e-01,1.035865306854248047e+00,2.875308319926261902e-02,4.338625445961952209e-02,4.001751076430082321e-03,3.017242252826690674e-01
1.502407193183898926e+00,-4.000878706574440002e-02,4.594255704432725906e-03,5.638204514980316162e-02,5.102755129337310791e-02,3.002620041370391846e-01,1.015350341796875000e+00,3.622865676879882812e-02,3.802307695150375366e-02,5.858984077349305153e-04,3.006884157657623291e-01
1.499107003211975098e+00,-4.390313103795051575e-02,-4.258547443896532059e-03,5.501349270343780518e-02,4.645094275474548340e-02,3.004820048809051514e-01,9.950095415115356445e-01,4.752950370311737061e-02,5.872267484664916992e-02,1.095749437808990479e-03,3.015677034854888916e-01
1.498764157295227051e+00,-5.660570785403251648e-02,-8.514275774359703064e-03,4.869532585144042969e-02,4.519879817962646484e-02,3.060795366764068604e-01,1.022897481918334961e+00,5.227351933717727661e-02,4.703701660037040710e-02,3.475227160379290581e-03,3.053691387176513672e-01
1.500707387924194336e+00,-4.754216223955154419e-02,-9.106181561946868896e-03,5.372561514377593994e-02,4.464559257030487061e-02,3.017906546592712402e-01,1.024767637252807617e+00,2.926352061331272125e-02,4.442146047949790955e-02,1.670145778916776180e-03,3.013779222965240479e-01
1.500350713729858398e+00,-4.739663377404212952e-02,-2.557215979322791100e-03,5.189301073551177979e-02,4.667976498603820801e-02,3.000690937042236328e-01,1.005062580108642578e+00,3.311650454998016357e-02,4.718136414885520935e-02,3.195531899109482765e-03,3.027917742729187012e-01
1.500295281410217285e+00,-5.574684590101242065e-02,3.895724192261695862e-03,4.888220131397247314e-02,4.901035130023956299e-02,3.035226762294769287e-01,1.005688905715942383e+00,4.843162745237350464e-02,4.722692072391510010e-02,1.249414635822176933e-03,3.011417090892791748e-01
1.499914050102233887e+00,-4.937496036291122437e-02,-8.510218001902103424e-03,5.130819976329803467e-02,4.455161094665527344e-02,3.022557199001312256e-01,1.018916606903076172e+00,5.953162908554077148e-02,5.868744850158691406e-02,7.590149994939565659e-03,3.006721138954162598e-01
1.499069571495056152e+00,-4.725265130400657654e-02,-5.364748649299144745e-04,5.097483098506927490e-02,5.041758716106414795e-02,3.017040789127349854e-01,1.014402627944946289e+00,4.497493803501129150e-02,3.424251452088356018e-02,-1.078455592505633831e-03,2.996073067188262939e-01
1.498344302177429199e+00,-4.728371649980545044e-02,-4.005727358162403107e-03,5.252037942409515381e-02,4.947438836097717285e-02,3.050410449504852295e-01,1.049816846847534180e+00,5.572872236371040344e-02,5.034401640295982361e-02,1.635256048757582903e-04,2.994707226753234863e-01
1.504161119461059570e+00,-4.675658419728279114e-02,-7.184937596321105957e-03,5.377016961574554443e-02,4.596190154552459717e-02,2.995128333568572998e-01,9.991391301155090332e-01,4.784465581178665161e-02,4.827196896076202393e-02,2.652727765962481499e-03,3.001779019832611084e-01
1.500228524208068848e+00,-4.946072027087211609e-02,-9.973880834877490997e-03,5.026547610759735107e-02,4.350443184375762939e-02,3.017236590385437012e-01,1.032901048660278320e+00,4.010837525129318237e-02,5.194598063826560974e-02,3.249543253332376480e-03,3.031258285045623779e-01
1.497737765312194824e+00,-6.241497397422790527e-02,-6.182848475873470306e-03,4.389400780200958252e-02,4.573345184326171875e-02,3.050279021263122559e-01,1.003347277641296387e+00,5.896868556737899780e-02,5.218059569597244263e-02,1.135491766035556793e-03,2.979977130889892578e-01
1.500198483467102051e+00,-5.381788313388824463e-02,-3.943531308323144913e-03,4.746434092521667480e-02,4.708413779735565186e-02,3.082544207572937012e-01,1.034965991973876953e+00,5.271354317665100098e-02,5.174852907657623291e-02,9.435038082301616669e-04,3.003031611442565918e-01
1.499841094017028809e+00,-5.514660105109214783e-02,-1.737433485686779022e-02,4.802219569683074951e-02,4.227259755134582520e-02,3.070563971996307373e-01,1.039921522140502930e+00,5.623324960470199585e-02,5.981516465544700623e-02,4.725504666566848755e-03,3.010366559028625488e-01
1.500875353813171387e+00,-4.805108532309532166e-02,-2.824590075761079788e-03,5.017967522144317627e-02,4.737266898155212402e-02,3.041142523288726807e-01,1.038273692131042480e+00,6.113995239138603210e-02,6.039242446422576904e-02,2.813044004142284393e-03,2.975842356681823730e-01
1.500578165054321289e+00,-5.092821642756462097e-02,-4.118845332413911819e-03,5.114875733852386475e-02,4.791478812694549561e-02,3.011189103126525879e-01,1.024551153182983398e+00,4.030814021825790405e-02,4.591735452413558960e-02,-1.261441851966083050e-03,2.977820634841918945e-01
1.498117804527282715e+00,-5.285970866680145264e-02,-1.095527410507202148e-02,5.084921419620513916e-02,4.391181468963623047e-02,2.991256117820739746e-01,1.019064903259277344e+00,4.383447766304016113e-02,5.346755310893058777e-02,2.900672145187854767e-03,3.038734793663024902e-01
