# theta_E,e1_mass,e2_mass,gamma1,gamma2,e1_src,e2_src,center_x_src,center_y_src,e1_lens,e2_lens,center_x_lens,center_y_lens
1.501670718193054199e+00,-5.582224950194358826e-02,4.738286603242158890e-03,5.009992420673370361e-02,5.177594721317291260e-02,3.876890614628791809e-02,4.173057898879051208e-02,-1.092873397283256054e-03,2.993780374526977539e-01,-5.109872668981552124e-02,5.160297732800245285e-03,-5.626088241115212440e-04,-1.137188635766506195e-03
1.503527998924255371e+00,-5.223453789949417114e-02,9.945717640221118927e-03,5.005179345607757568e-02,5.425588786602020264e-02,4.430590942502021790e-02,3.875837102532386780e-02,-1.595890033058822155e-03,2.952762544155120850e-01,-4.963383451104164124e-02,7.378605660051107407e-04,-3.336930240038782358e-04,-6.701836828142404556e-04
1.499467015266418457e+00,-5.949307233095169067e-02,1.031032856553792953e-02,4.660685360431671143e-02,5.404721200466156006e-02,4.954396188259124756e-02,4.660008847713470459e-02,-1.295357244089245796e-03,2.972229123115539551e-01,-5.607961863279342651e-02,2.014181576669216156e-03,-1.219734083861112595e-03,-5.666578072123229504e-04
1.503112196922302246e+00,-4.883901774883270264e-02,1.341122016310691833e-02,5.267958343029022217e-02,5.550037324428558350e-02,3.681183606386184692e-02,4.710181429982185364e-02,-1.050441758707165718e-03,2.974362969398498535e-01,-5.157975852489471436e-02,-1.233079121448099613e-03,9.128748388320673257e-06,-6.280052475631237030e-04
1.502432942390441895e+00,-5.770446732640266418e-02,1.085591269657015800e-03,4.801099002361297607e-02,4.922623932361602783e-02,3.951203078031539917e-02,4.332619532942771912e-02,4.432149289641529322e-04,2.974396944046020508e-01,-4.984650388360023499e-02,2.565687755122780800e-03,-5.787076079286634922e-04,-2.893040073104202747e-04
1.502087950706481934e+00,-5.161769688129425049e-02,1.454255660064518452e-03,5.149824917316436768e-02,5.046083033084869385e-02,3.817196190357208252e-02,5.334792658686637878e-02,3.294216701760888100e-03,2.991836071014404297e-01,-4.982548579573631287e-02,2.442799450363963842e-04,-8.716645534150302410e-04,-1.020069466903805733e-03
1.503358602523803711e+00,-4.632848128676414490e-02,7.588322274386882782e-03,5.404518544673919678e-02,5.150409042835235596e-02,4.178085923194885254e-02,5.143064260482788086e-02,4.105695697944611311e-04,2.965931892395019531e-01,-5.116082727909088135e-02,-3.624308155849575996e-04,-1.345930504612624645e-04,-2.562327426858246326e-04
1.499260067939758301e+00,-5.895645916461944580e-02,3.293273271992802620e-03,4.656836390495300293e-02,5.077756941318511963e-02,5.440930649638175964e-02,5.587551742792129517e-02,-1.612847903743386269e-03,2.988519072532653809e-01,-5.337642878293991089e-02,2.367970999330282211e-03,-2.665269130375236273e-04,1.730130315991118550e-04
1.501988887786865234e+00,-5.905327200889587402e-02,6.580263376235961914e-03,4.791776835918426514e-02,5.298016965389251709e-02,3.834110125899314880e-02,4.820567741990089417e-02,-2.217127708718180656e-03,2.971054017543792725e-01,-4.896345362067222595e-02,1.051884959451854229e-03,-8.702193736098706722e-05,-9.040946024470031261e-04
1.500081181526184082e+00,-5.054904147982597351e-02,5.722862202674150467e-03,5.052594840526580811e-02,5.244196951389312744e-02,5.679762363433837891e-02,4.404664412140846252e-02,-3.241377708036452532e-04,2.959774434566497803e-01,-5.284511670470237732e-02,-2.240448724478483200e-03,3.552898415364325047e-04,-9.254250471713021398e-05
1.501104950904846191e+00,-5.307443067431449890e-02,1.250403001904487610e-03,4.951933026313781738e-02,4.991245269775390625e-02,4.982178285717964172e-02,3.634677082300186157e-02,7.152846665121614933e-04,2.978890240192413330e-01,-5.208086967468261719e-02,-2.243922324851155281e-03,1.908820995595306158e-04,-6.362227723002433777e-04
1.500220179557800293e+00,-5.505128577351570129e-02,5.988617427647113800e-03,4.901616275310516357e-02,5.329217016696929932e-02,4.988535866141319275e-02,4.368706420063972473e-02,-2.545191207900643349e-03,2.970367074012756348e-01,-4.914494603872299194e-02,5.809787660837173462e-03,-7.630496984347701073e-04,-7.598299416713416576e-04
1.499215006828308105e+00,-4.698751121759414673e-02,-1.170865842141211033e-03,5.165962874889373779e-02,4.767687618732452393e-02,4.351040348410606384e-02,5.124726146459579468e-02,4.434523172676563263e-03,2.986151576042175293e-01,-5.498926714062690735e-02,2.017812104895710945e-03,1.380368776153773069e-04,-4.605178546626120806e-04
1.503070354461669922e+00,-4.301463067531585693e-02,-2.479267772287130356e-03,5.666138231754302979e-02,4.877968132495880127e-02,3.470281884074211121e-02,4.487349838018417358e-02,1.343914656899869442e-03,2.996909618377685547e-01,-4.951401427388191223e-02,2.851439407095313072e-03,1.446256646886467934e-05,-6.344896391965448856e-04
1.499403357505798340e+00,-5.411853268742561340e-02,2.661610487848520279e-03,4.842722415924072266e-02,5.135156214237213135e-02,5.582033470273017883e-02,4.487010091543197632e-02,2.188515849411487579e-03,2.986254096031188965e-01,-5.402541533112525940e-02,-1.359030255116522312e-03,-5.410117446444928646e-04,-1.077670603990554810e-04
1.501773595809936523e+00,-5.591444298624992371e-02,-4.118083510547876358e-03,4.923954606056213379e-02,4.682919383049011230e-02,4.639105498790740967e-02,5.771296098828315735e-02,2.416886389255523682e-03,2.986271381378173828e-01,-5.448822677135467529e-02,-1.507863402366638184e-03,-2.892891061492264271e-04,-1.432149438187479973e-03
1.500626921653747559e+00,-5.375153943896293640e-02,5.224403459578752518e-03,5.020107328891754150e-02,5.077959597110748291e-02,4.342887178063392639e-02,5.118991062045097351e-02,8.448204607702791691e-04,2.961268424987792969e-01,-5.055411159992218018e-02,6.602281064260751009e-05,-3.143372305203229189e-04,-2.054567448794841766e-04
1.502669930458068848e+00,-5.591093376278877258e-02,2.038654871284961700e-03,4.950337111949920654e-02,5.034564435482025146e-02,4.258480668067932129e-02,5.565416440367698669e-02,3.577542956918478012e-04,2.976996600627899170e-01,-5.158353224396705627e-02,-2.271040575578808784e-03,-5.802240921184420586e-04,4.685709718614816666e-04
1.501256465911865234e+00,-4.893726482987403870e-02,-4.512535408139228821e-03,5.308754742145538330e-02,4.775217175483703613e-02,4.595255106687545776e-02,4.320558160543441772e-02,-7.334002875722944736e-04,2.997616231441497803e-01,-5.389547348022460938e-02,-6.207847491168649867e-06,-7.327651110244914889e-05,3.880091389873996377e-05
1.500091195106506348e+00,-5.277952551841735840e-02,-2.294438600074499846e-04,4.888808727264404297e-02,4.932911694049835205e-02,5.095279961824417114e-02,4.556338489055633545e-02,-2.108918968588113785e-03,2.969676256179809570e-01,-4.873912036418914795e-02,2.657666103914380074e-03,-9.792121127247810364e-04,-1.854362199082970619e-04
1.500126123428344727e+00,-5.572878941893577576e-02,4.928042646497488022e-03,4.935243725776672363e-02,5.246903002262115479e-02,4.691341146826744080e-02,4.979860782623291016e-02,-2.112355316057801247e-03,2.992557585239410400e-01,-5.590472742915153503e-02,2.298898063600063324e-03,-1.003984943963587284e-03,-1.116591083700768650e-04
1.499890089035034180e+00,-5.465712398290634155e-02,5.018774420022964478e-03,4.859323799610137939e-02,5.146680772304534912e-02,4.534852504730224609e-02,4.971281066536903381e-02,2.305054338648915291e-03,3.000090122222900391e-01,-5.252179875969886780e-02,-2.972240559756755829e-03,2.301462664036080241e-04,-7.868509273976087570e-04
1.501026749610900879e+00,-5.116769671440124512e-02,-4.248887300491333008e-03,5.113805830478668213e-02,4.619093239307403564e-02,4.857553169131278992e-02,5.747011676430702209e-02,3.394172294065356255e-03,2.996427118778228760e-01,-4.833206534385681152e-02,1.286171376705169678e-03,-5.562140722759068012e-04,-9.210156276822090149e-04
1.501255154609680176e+00,-4.851651936769485474e-02,4.047325346618890762e-03,5.151905119419097900e-02,5.089302361011505127e-02,5.058823153376579285e-02,4.639590904116630554e-02,-1.432587858289480209e-03,2.972349226474761963e-01,-5.127218365669250488e-02,-5.456819664686918259e-03,1.058695925166830420e-04,-3.800158810918219388e-05
1.502395153045654297e+00,-3.773710876703262329e-02,2.481060801073908806e-03,5.825655162334442139e-02,5.104632675647735596e-02,3.676148131489753723e-02,4.329675436019897461e-02,-6.331483018584549427e-04,2.985033690929412842e-01,-4.692929238080978394e-02,5.803108215332031250e-04,-2.897821250371634960e-04,-4.271027282811701298e-04
1.501737236976623535e+00,-4.957103729248046875e-02,3.546803258359432220e-03,5.380819737911224365e-02,5.159814655780792236e-02,4.575990885496139526e-02,4.397328943014144897e-02,-1.568996696732938290e-03,2.984747290611267090e-01,-5.502815172076225281e-02,6.924999615876004100e-05,5.263597631710581481e-05,-7.911838474683463573e-04
1.499898433685302734e+00,-5.610390752553939819e-02,3.658821107819676399e-03,4.703590273857116699e-02,5.097110569477081299e-02,5.882123112678527832e-02,5.595574527978897095e-02,8.752995054237544537e-04,2.976394593715667725e-01,-5.708825960755348206e-02,2.397689037024974823e-03,-2.873837547667790204e-05,-8.793518063612282276e-04
1.500749111175537109e+00,-5.933729186654090881e-02,8.985554799437522888e-03,4.674652218818664551e-02,5.437041819095611572e-02,4.697947949171066284e-02,4.193945229053497314e-02,-1.905612065456807613e-03,2.963645458221435547e-01,-5.369993299245834351e-02,2.158601535484194756e-03,4.965701373293995857e-04,-8.503957651555538177e-04
1.501102805137634277e+00,-5.583684891462326050e-02,4.373348318040370941e-03,4.709526896476745605e-02,5.189897119998931885e-02,4.722429066896438599e-02,5.438355728983879089e-02,1.542477053590118885e-03,2.960009276866912842e-01,-5.443971604108810425e-02,-7.211195188574492931e-04,3.766542067751288414e-05,6.082346226321533322e-05
1.502764940261840820e+00,-3.926859796047210693e-02,1.929241931065917015e-03,5.854146182537078857e-02,5.033938586711883545e-02,2.551000192761421204e-02,4.302674904465675354e-02,9.544104104861617088e-04,3.021014332771301270e-01,-5.285044759511947632e-02,1.521355123259127140e-03,3.128575917799025774e-05,-2.722417411860078573e-04
1.501662015914916992e+00,-4.915424063801765442e-02,2.219964517280459404e-03,5.050028860569000244e-02,5.015508830547332764e-02,5.230847001075744629e-02,4.419199377298355103e-02,1.342196366749703884e-03,2.960633635520935059e-01,-5.073938518762588501e-02,-2.241703681647777557e-03,6.716478383168578148e-04,-1.124883128795772791e-04
1.499921917915344238e+00,-4.952180758118629456e-02,9.926299098879098892e-04,5.094628036022186279e-02,4.958507418632507324e-02,5.061055347323417664e-02,5.216434597969055176e-02,3.044628072530031204e-03,2.998733818531036377e-01,-5.147362872958183289e-02,3.642908297479152679e-03,-3.119392495136708021e-04,-9.591309353709220886e-04
1.502901554107666016e+00,-5.335500091314315796e-02,5.926930345594882965e-03,5.115582048892974854e-02,5.223365128040313721e-02,4.706950485706329346e-02,3.802226111292839050e-02,-7.906230748631060123e-04,2.982100546360015869e-01,-5.049464106559753418e-02,5.017878022044897079e-03,-6.231419974938035011e-04,-7.978700450621545315e-04
1.502808928489685059e+00,-5.353110283613204956e-02,7.497842889279127121e-03,5.078111588954925537e-02,5.402223765850067139e-02,4.523210600018501282e-02,4.171564057469367981e-02,-4.832185804843902588e-03,2.974708080291748047e-01,-5.442618951201438904e-02,-8.469800814054906368e-04,-1.895897439680993557e-04,-3.188418922945857048e-04
1.499393701553344727e+00,-5.057113617658615112e-02,9.272101335227489471e-03,5.039422214031219482e-02,5.416025221347808838e-02,5.633570626378059387e-02,4.590937867760658264e-02,-2.840124303475022316e-03,2.972837686538696289e-01,-5.123702809214591980e-02,-2.996350849571172148e-05,-9.473878890275955200e-05,-1.482340507209300995e-03
1.499360918998718262e+00,-5.245542153716087341e-02,-1.610230538062751293e-04,4.962630569934844971e-02,5.014719069004058838e-02,5.327602103352546692e-02,4.865373298525810242e-02,-1.089474419131875038e-03,2.987024784088134766e-01,-5.442796275019645691e-02,-3.537801676429808140e-04,6.256296182982623577e-04,1.656621898291632533e-04
1.501521229743957520e+00,-4.366675019264221191e-02,-1.918157649924978614e-04,5.435900390148162842e-02,4.851739108562469482e-02,3.868090733885765076e-02,5.819684267044067383e-02,2.563755027949810028e-03,3.000905215740203857e-01,-5.244390293955802917e-02,1.519203535281121731e-03,3.819591365754604340e-04,1.707718365651089698e-05
1.500618577003479004e+00,-5.780845880508422852e-02,6.306023802608251572e-03,4.782028496265411377e-02,5.309899151325225830e-02,5.316879227757453918e-02,5.887903273105621338e-02,-5.386858829297125340e-04,2.985772788524627686e-01,-5.169850960373878479e-02,-2.475071232765913010e-04,-1.541952224215492606e-04,-5.941938725300133228e-04
1.499023079872131348e+00,-4.983844235539436340e-02,5.407329881563782692e-04,5.206023156642913818e-02,5.076076090335845947e-02,4.490567371249198914e-02,3.823021054267883301e-02,-4.079175996594130993e-04,2.988209128379821777e-01,-4.903670027852058411e-02,2.904690569266676903e-03,-4.978326032869517803e-04,1.331662206212058663e-04
1.499099731445312500e+00,-4.657110199332237244e-02,-2.638346981257200241e-03,5.361007153987884521e-02,4.844911396503448486e-02,4.181004688143730164e-02,4.078155010938644409e-02,2.430099557386711240e-04,2.999887466430664062e-01,-5.533537641167640686e-02,1.321939635090529919e-03,-6.213116575963795185e-04,-1.491825696575688198e-05
1.501758456230163574e+00,-4.543870314955711365e-02,-4.169118590652942657e-03,5.325342714786529541e-02,4.829780757427215576e-02,4.033500328660011292e-02,4.609046876430511475e-02,1.854664180427789688e-03,2.993118166923522949e-01,-4.931230843067169189e-02,-2.059139078482985497e-03,-2.816244959831237793e-04,4.249288176652044058e-04
1.499651551246643066e+00,-4.938263818621635437e-02,4.756575450301170349e-03,5.096353590488433838e-02,5.221743881702423096e-02,4.998689144849777222e-02,4.059856757521629333e-02,-1.746978494338691235e-03,2.967976033687591553e-01,-4.843382537364959717e-02,1.574917929247021675e-03,9.201041539199650288e-04,-2.514442312531173229e-04
1.502636909484863281e+00,-5.102405324578285217e-02,4.029171075671911240e-03,5.030889809131622314e-02,5.138085782527923584e-02,4.776190221309661865e-02,4.715404659509658813e-02,2.124419901520013809e-03,2.975576221942901611e-01,-5.412386357784271240e-02,1.633456326089799404e-03,-6.508873193524777889e-04,2.872198238037526608e-04
1.501402497291564941e+00,-4.309394955635070801e-02,-3.200083039700984955e-03,5.515901744365692139e-02,4.809172451496124268e-02,3.301607817411422729e-02,4.361807927489280701e-02,2.672449685633182526e-03,2.993882000446319580e-01,-5.180410295724868774e-02,-2.529290737584233284e-03,-5.687644588761031628e-04,-1.288152881897985935e-03
1.500983953475952148e+00,-5.505912378430366516e-02,3.655503969639539719e-03,5.032576620578765869e-02,5.134744942188262939e-02,4.443110898137092590e-02,4.371945559978485107e-02,-1.014696201309561729e-03,2.997450530529022217e-01,-5.582229420542716980e-02,6.264150608330965042e-03,2.108578046318143606e-04,-1.707420451566576958e-04
1.500373125076293945e+00,-4.904307797551155090e-02,-2.823491813614964485e-03,5.213607847690582275e-02,4.742033779621124268e-02,3.324557095766067505e-02,5.300061032176017761e-02,-2.882801927626132965e-04,2.998436689376831055e-01,-5.262935906648635864e-02,2.918675774708390236e-03,-8.605078619439154863e-05,-3.892053791787475348e-04
1.502886414527893066e+00,-4.854099825024604797e-02,-1.750578056089580059e-03,5.261762440204620361e-02,4.930265247821807861e-02,4.104086756706237793e-02,4.136311635375022888e-02,-6.736375507898628712e-04,2.988623380661010742e-01,-5.329954624176025391e-02,-1.397756743244826794e-03,-1.137209183070808649e-04,-9.021746227517724037e-04
1.498649001121520996e+00,-5.148279294371604919e-02,6.868182681500911713e-03,5.190367996692657471e-02,5.292178690433502197e-02,4.422874003648757935e-02,4.438597708940505981e-02,-2.986918669193983078e-03,3.001515269279479980e-01,-5.088986083865165710e-02,2.817463129758834839e-03,-2.644426713231950998e-04,-1.334203989244997501e-03
1.498329639434814453e+00,-6.504661589860916138e-02,5.364538636058568954e-03,4.269051551818847656e-02,5.253292620182037354e-02,5.731993168592453003e-02,4.616253823041915894e-02,-1.820374862290918827e-03,2.967691123485565186e-01,-5.484494566917419434e-02,1.098948298022150993e-03,-2.400071389274671674e-04,-3.978561144322156906e-04
1.499674201011657715e+00,-4.688746109604835510e-02,2.198673551902174950e-03,5.383028090000152588e-02,5.026318132877349854e-02,3.371445089578628540e-02,4.496043175458908081e-02,-2.507044118829071522e-04,3.003880381584167480e-01,-4.524683579802513123e-02,-1.224562874995172024e-03,-6.964275962673127651e-04,-4.060062929056584835e-04
1.500299453735351562e+00,-4.342500120401382446e-02,2.066176384687423706e-03,5.543269217014312744e-02,5.104042589664459229e-02,4.063905030488967896e-02,4.414169862866401672e-02,-1.379548222757875919e-03,2.990000545978546143e-01,-4.679267853498458862e-02,7.140152156352996826e-04,-1.959469955181702971e-04,-6.501104217022657394e-04
1.499434590339660645e+00,-5.648164823651313782e-02,7.827706634998321533e-03,4.925739765167236328e-02,5.309750139713287354e-02,4.577473923563957214e-02,4.176393523812294006e-02,-2.870230237022042274e-03,2.976974248886108398e-01,-5.344956740736961365e-02,7.480352069251239300e-04,-8.626849739812314510e-04,-1.195917022414505482e-03
1.501882910728454590e+00,-5.331572890281677246e-02,-3.804145148023962975e-03,4.948508739471435547e-02,4.748806357383728027e-02,5.301772430539131165e-02,5.513768643140792847e-02,4.388074739836156368e-04,2.969179153442382812e-01,-5.302631109952926636e-02,-1.161991036497056484e-03,3.149049880448728800e-04,-1.087044714950025082e-03
1.500059247016906738e+00,-5.381608009338378906e-02,8.666463196277618408e-03,4.892329871654510498e-02,5.313755571842193604e-02,4.697085916996002197e-02,4.492081701755523682e-02,-3.000104101374745369e-03,2.958600521087646484e-01,-5.479262024164199829e-02,2.254926599562168121e-03,-7.417064043693244457e-04,6.295143393799662590e-04
1.500065684318542480e+00,-5.375687032938003540e-02,4.554269369691610336e-03,4.809717833995819092e-02,5.104340612888336182e-02,5.804475024342536926e-02,5.499291419982910156e-02,2.194566885009407997e-03,2.963436841964721680e-01,-5.686198920011520386e-02,-5.542243598029017448e-04,-5.326348400558345020e-06,9.829467308009043336e-05
1.499996185302734375e+00,-6.182605028152465820e-02,-1.583815203048288822e-03,4.564854502677917480e-02,4.771122336387634277e-02,5.275296047329902649e-02,5.811988189816474915e-02,1.614566077478230000e-03,2.975213527679443359e-01,-5.320635810494422913e-02,8.695468568475916982e-05,-6.147525855340063572e-04,5.966441822238266468e-04
1.499074101448059082e+00,-4.916388913989067078e-02,5.998256150633096695e-03,5.090732872486114502e-02,5.295719206333160400e-02,5.243771895766258240e-02,4.148171842098236084e-02,-4.183760902378708124e-04,2.965106070041656494e-01,-5.263406410813331604e-02,-1.292468979954719543e-03,4.287971933081280440e-06,5.548394983634352684e-04
1.501535773277282715e+00,-5.202069506049156189e-02,6.224833894520998001e-03,5.148623883724212646e-02,5.405722558498382568e-02,4.652732238173484802e-02,4.443102329969406128e-02,-3.150111064314842224e-03,2.992878556251525879e-01,-4.959107190370559692e-02,3.548864973708987236e-03,-5.411510210251435637e-05,-5.596131668426096439e-04
1.498810887336730957e+00,-5.237513780593872070e-02,1.218763086944818497e-02,4.995420575141906738e-02,5.445106327533721924e-02,4.871586710214614868e-02,4.481230303645133972e-02,-7.737400592304766178e-04,2.975205779075622559e-01,-5.047100409865379333e-02,3.029481042176485062e-03,-4.901604843325912952e-04,3.075840359088033438e-04
1.501918792724609375e+00,-5.019582808017730713e-02,-3.926497418433427811e-03,5.260457098484039307e-02,4.808087646961212158e-02,3.157132118940353394e-02,4.268360510468482971e-02,8.053022902458906174e-04,3.008392453193664551e-01,-4.938895255327224731e-02,3.499512327834963799e-03,-6.587014649994671345e-04,-7.992222090251743793e-04
1.500072479248046875e+00,-5.508200824260711670e-02,9.406004101037979126e-03,4.982593655586242676e-02,5.448521673679351807e-02,4.653625935316085815e-02,4.119049012660980225e-02,-3.531965659931302071e-03,2.983498573303222656e-01,-4.775248467922210693e-02,-2.609313232824206352e-04,-9.274478070437908173e-04,-3.021306474693119526e-04
1.499043345451354980e+00,-4.762972518801689148e-02,7.188300136476755142e-03,5.223526060581207275e-02,5.302192270755767822e-02,3.844038397073745728e-02,4.148357734084129333e-02,-2.798013447318226099e-04,2.993354797363281250e-01,-4.733112081885337830e-02,4.055484198033809662e-03,-1.932576706167310476e-04,-3.978411841671913862e-04
1.500806450843811035e+00,-4.854104295372962952e-02,-4.146884661167860031e-03,5.225725471973419189e-02,4.653409123420715332e-02,4.271660745143890381e-02,4.959580302238464355e-02,5.314644891768693924e-03,3.010852038860321045e-01,-5.086067318916320801e-02,-1.532627968117594719e-03,1.867435203166678548e-04,-4.382634942885488272e-04
1.500253319740295410e+00,-5.723699182271957397e-02,7.658716291189193726e-03,4.755282402038574219e-02,5.287067592144012451e-02,5.254480615258216858e-02,4.832595586776733398e-02,-4.569069016724824905e-03,2.967354357242584229e-01,-5.044334381818771362e-02,1.317098736763000488e-03,-5.923975095356581733e-06,-2.723164216149598360e-04
1.500456213951110840e+00,-3.966236859560012817e-02,-4.877879749983549118e-03,5.646957457065582275e-02,4.681138694286346436e-02,3.702405467629432678e-02,4.258367419242858887e-02,2.978215692564845085e-03,2.993442416191101074e-01,-5.118481442332267761e-02,7.664122385904192924e-04,-4.064545209985226393e-04,-7.970333681441843510e-04
1.499376058578491211e+00,-4.407043009996414185e-02,3.700194880366325378e-03,5.360843241214752197e-02,5.203165113925933838e-02,4.298286512494087219e-02,5.100864171981811523e-02,-5.232596304267644882e-04,2.992426455020904541e-01,-5.073636025190353394e-02,2.552016405388712883e-03,-2.378033823333680630e-04,-7.342208991758525372e-04
1.499758958816528320e+00,-4.988047480583190918e-02,-2.618825994431972504e-03,5.149586498737335205e-02,4.784008860588073730e-02,3.846275433897972107e-02,4.699495062232017517e-02,3.002868033945560455e-03,2.993097305297851562e-01,-4.908518865704536438e-02,3.946130455005913973e-04,-1.193070551380515099e-03,-4.629232862498611212e-04
1.501528382301330566e+00,-5.331650748848915100e-02,3.315640613436698914e-03,5.066175758838653564e-02,5.018080770969390869e-02,4.031175747513771057e-02,5.421015247702598572e-02,-4.574459162540733814e-04,2.980530858039855957e-01,-5.068486556410789490e-02,1.002759789116680622e-03,7.476380560547113419e-04,-2.160945296054705977e-04
1.499168515205383301e+00,-5.290355160832405090e-02,-3.974841907620429993e-03,4.944638907909393311e-02,4.668016731739044189e-02,4.141162335872650146e-02,5.423042178153991699e-02,2.065403852611780167e-03,3.001149296760559082e-01,-5.131959915161132812e-02,1.154166602646000683e-04,6.649991264566779137e-04,-5.217529251240193844e-04
1.498665094375610352e+00,-5.731077864766120911e-02,-2.407908672466874123e-03,4.717902839183807373e-02,4.720933735370635986e-02,5.695633962750434875e-02,5.554906278848648071e-02,1.940424088388681412e-03,2.994192242622375488e-01,-5.207884684205055237e-02,6.604527588933706284e-04,-4.634595825336873531e-05,1.315974514000117779e-04
1.501967310905456543e+00,-5.130704492330551147e-02,7.961293449625372887e-04,5.190901458263397217e-02,4.961630702018737793e-02,3.413207456469535828e-02,4.268577322363853455e-02,-1.436285674571990967e-03,2.988092899322509766e-01,-4.835924133658409119e-02,1.103071961551904678e-03,-5.617795977741479874e-04,-1.126146875321865082e-03
1.500870347023010254e+00,-5.190653726458549500e-02,4.770741332322359085e-03,5.213750898838043213e-02,5.089204013347625732e-02,3.899269178509712219e-02,5.257507786154747009e-02,2.887283917516469955e-04,3.014436662197113037e-01,-4.926953837275505066e-02,3.926407589460723102e-05,-1.694197999313473701e-04,9.863830928225070238e-05
1.499017953872680664e+00,-5.154671147465705872e-02,-1.194128650240600109e-03,4.981033504009246826e-02,4.855331778526306152e-02,4.785487428307533264e-02,6.018038839101791382e-02,1.827621366828680038e-03,2.998213171958923340e-01,-5.095729976892471313e-02,4.854673461522907019e-04,-3.524062922224402428e-04,4.322348977439105511e-04
1.500813961029052734e+00,-5.068506672978401184e-02,1.664966694079339504e-03,5.037982761859893799e-02,4.977884888648986816e-02,4.182675108313560486e-02,4.206605628132820129e-02,5.011101020500063896e-04,2.971438467502593994e-01,-5.432578921318054199e-02,5.258159246295690536e-03,3.104670759057626128e-05,1.581171673024073243e-04
1.500073313713073730e+00,-4.778875038027763367e-02,6.225057877600193024e-03,5.212678015232086182e-02,5.094550549983978271e-02,4.482477158308029175e-02,4.326694831252098083e-02,-1.057165092788636684e-03,2.984176874160766602e-01,-5.377921089529991150e-02,5.392086677602492273e-05,-3.389148041605949402e-04,-8.632078533992171288e-04
1.500771641731262207e+00,-5.099392682313919067e-02,4.230485763400793076e-03,5.216659605503082275e-02,5.137218534946441650e-02,3.921853378415107727e-02,5.085230246186256409e-02,9.471641969867050648e-04,3.005658686161041260e-01,-4.926587641239166260e-02,-1.455331337638199329e-03,6.531957187689840794e-04,-1.127267489209771156e-03
1.500993371009826660e+00,-5.138918757438659668e-02,5.515344440937042236e-03,5.078400671482086182e-02,5.220301449298858643e-02,4.188102111220359802e-02,4.247451946139335632e-02,-2.935895463451743126e-03,2.986333966255187988e-01,-4.802009835839271545e-02,6.135663483291864395e-03,2.534388331696391106e-04,-6.061093299649655819e-04
1.500153422355651855e+00,-6.129585579037666321e-02,-3.451743104960769415e-04,4.521243274211883545e-02,4.945226013660430908e-02,5.638506636023521423e-02,5.801214277744293213e-02,-4.357819561846554279e-04,2.967901229858398438e-01,-5.389599874615669250e-02,-6.346800946630537510e-04,-8.804201497696340084e-04,-5.590379587374627590e-04
1.500272631645202637e+00,-5.419766530394554138e-02,5.839107558131217957e-03,4.987601935863494873e-02,5.087243020534515381e-02,4.100399464368820190e-02,5.175662413239479065e-02,1.602837583050131798e-03,2.984704375267028809e-01,-5.240133032202720642e-02,-2.611609408631920815e-03,3.546922234818339348e-04,-1.778537989594042301e-04
1.500698447227478027e+00,-5.254293978214263916e-02,1.140497159212827682e-02,5.024720728397369385e-02,5.393601953983306885e-02,3.877753764390945435e-02,4.309358820319175720e-02,-1.907068770378828049e-03,2.972297370433807373e-01,-5.172573775053024292e-02,-2.683977363631129265e-03,-2.586830232758074999e-04,-2.691561167011968791e-05
1.502862215042114258e+00,-4.982618987560272217e-02,5.782799795269966125e-03,5.260626971721649170e-02,5.182521045207977295e-02,4.065723717212677002e-02,4.271833226084709167e-02,-7.502833032049238682e-04,2.962940335273742676e-01,-5.019094422459602356e-02,7.385328644886612892e-04,-1.063130795955657959e-03,-6.177483010105788708e-04
1.500875234603881836e+00,-5.295670032501220703e-02,5.947776604443788528e-03,4.992477595806121826e-02,5.163569748401641846e-02,4.422896727919578552e-02,5.252532660961151123e-02,-1.404461916536092758e-03,2.959400713443756104e-01,-5.204879119992256165e-02,-1.903917058371007442e-03,4.483112134039402008e-04,4.978230936103500426e-05
1.499751925468444824e+00,-5.217651650309562683e-02,4.153832793235778809e-03,4.939785599708557129e-02,5.112497508525848389e-02,3.826992958784103394e-02,5.160218104720115662e-02,-9.819753176998347044e-05,2.978727817535400391e-01,-5.288531631231307983e-02,-1.132318517193198204e-03,3.771780466195195913e-04,-8.402655948884785175e-04
1.501720547676086426e+00,-4.848159849643707275e-02,-1.882738317362964153e-03,5.180750787258148193e-02,4.771725833415985107e-02,4.623565077781677246e-02,5.036410689353942871e-02,2.336878329515457153e-03,2.968351542949676514e-01,-4.732700809836387634e-02,-6.052767857909202576e-04,1.051375002134591341e-04,4.108683697268133983e-06
1.501622676849365234e+00,-6.101473420858383179e-02,4.034415818750858307e-03,4.664912819862365723e-02,5.049319565296173096e-02,5.344446003437042236e-02,5.365036055445671082e-02,1.522680511698126793e-03,2.986725568771362305e-01,-4.987638816237449646e-02,-5.812745075672864914e-04,-2.105664752889424562e-04,-3.681164816953241825e-04
1.503502011299133301e+00,-4.901116713881492615e-02,-2.610287163406610489e-03,5.276839435100555420e-02,4.712143540382385254e-02,3.551109507679939270e-02,5.538314208388328552e-02,2.347934525460004807e-03,2.986754179000854492e-01,-5.047041177749633789e-02,4.623839340638369322e-04,-8.077759994193911552e-04,-9.399238042533397675e-04
