# theta_E,e1_mass,e2_mass,R_sersic_src,n_sersic_src,e1_src,e2_src,center_x_src,center_y_src,R_sersic_lens,n_sersic_lens,e1_lens,e2_lens
1.499220967292785645e+00,-5.263315513730049133e-02,-7.900336058810353279e-04,3.013651072978973389e-01,1.005810141563415527e+00,4.858947917819023132e-02,5.080569908022880554e-02,-3.239883808419108391e-04,2.998831272125244141e-01,1.013843655586242676e+00,4.050681591033935547e+00,-5.396338924765586853e-02,1.295315101742744446e-03
1.499902129173278809e+00,-5.322885140776634216e-02,3.330723557155579329e-04,3.008242845535278320e-01,1.003677129745483398e+00,5.055090412497520447e-02,5.694813281297683716e-02,4.980472149327397346e-04,2.992630898952484131e-01,1.000760674476623535e+00,4.042926311492919922e+00,-5.207973718643188477e-02,1.808265224099159241e-03
1.499695062637329102e+00,-5.249335616827011108e-02,1.159096937044523656e-04,2.982816994190216064e-01,9.770702123641967773e-01,4.949920251965522766e-02,5.919736623764038086e-02,-5.961325950920581818e-05,3.001885712146759033e-01,1.012517333030700684e+00,4.035539150238037109e+00,-5.285497754812240601e-02,1.668776734732091427e-03
1.498982787132263184e+00,-5.232123285531997681e-02,1.567701459862291813e-03,2.986992895603179932e-01,9.871886372566223145e-01,5.298257991671562195e-02,5.341368541121482849e-02,1.891418360173702240e-03,2.995940744876861572e-01,1.018686413764953613e+00,4.034602642059326172e+00,-5.391763895750045776e-02,1.157127786427736282e-03
1.499866843223571777e+00,-5.166338756680488586e-02,2.416802599327638745e-04,2.986936271190643311e-01,1.001856803894042969e+00,4.952501133084297180e-02,5.539403855800628662e-02,6.499190203612670302e-05,2.998773455619812012e-01,1.004754424095153809e+00,4.009681701660156250e+00,-5.079871788620948792e-02,2.509523648768663406e-03
1.499309897422790527e+00,-5.271447077393531799e-02,2.460621297359466553e-03,2.985680997371673584e-01,9.869998097419738770e-01,4.923178628087043762e-02,5.567418038845062256e-02,7.365751662291586399e-04,3.006433546543121338e-01,1.003945112228393555e+00,4.005614280700683594e+00,-5.338706821203231812e-02,7.189456373453140259e-04
1.500112891197204590e+00,-5.318957939743995667e-02,3.603689838200807571e-04,2.989978790283203125e-01,9.950574636459350586e-01,5.174584314227104187e-02,5.748248845338821411e-02,2.821545349434018135e-04,2.991414368152618408e-01,9.921072125434875488e-01,3.986545562744140625e+00,-5.008276924490928650e-02,2.121667144820094109e-03
1.498852014541625977e+00,-5.190003290772438049e-02,1.318264170549809933e-03,3.015426397323608398e-01,1.006993532180786133e+00,4.884703829884529114e-02,5.929499119520187378e-02,-1.060040376614779234e-04,3.001856505870819092e-01,1.003130316734313965e+00,4.024270534515380859e+00,-5.278525874018669128e-02,8.813812164589762688e-04
1.501004338264465332e+00,-5.281908437609672546e-02,9.800797561183571815e-04,2.971982061862945557e-01,9.836928248405456543e-01,4.924863576889038086e-02,5.627448856830596924e-02,6.941435858607292175e-04,2.990845739841461182e-01,1.016706109046936035e+00,4.025729179382324219e+00,-5.375809594988822937e-02,5.929506733082234859e-04
1.497975349426269531e+00,-5.111742019653320312e-02,1.695759943686425686e-03,2.997215688228607178e-01,9.945740103721618652e-01,4.913498088717460632e-02,5.412509664893150330e-02,1.077372347936034203e-03,2.992590963840484619e-01,9.931691884994506836e-01,4.010147094726562500e+00,-5.183033272624015808e-02,7.455699378624558449e-04
1.499746203422546387e+00,-5.139840021729469299e-02,-5.829777219332754612e-04,3.004114329814910889e-01,9.862169623374938965e-01,5.225335806608200073e-02,5.359019339084625244e-02,1.295058405958116055e-03,2.993254065513610840e-01,9.903399348258972168e-01,3.999588489532470703e+00,-5.413768813014030457e-02,2.517546992748975754e-03
1.497932195663452148e+00,-5.052085593342781067e-02,1.364386407658457756e-03,2.970796823501586914e-01,9.710989594459533691e-01,5.068043246865272522e-02,5.116261914372444153e-02,9.022674639709293842e-04,3.001258969306945801e-01,1.009627342224121094e+00,4.046128749847412109e+00,-5.268088355660438538e-02,2.679091645404696465e-03
1.500589728355407715e+00,-5.223049223423004150e-02,1.827393134590238333e-04,2.961290478706359863e-01,9.830848574638366699e-01,5.125631392002105713e-02,5.418504774570465088e-02,6.021090666763484478e-04,2.994913458824157715e-01,1.008109450340270996e+00,4.019616603851318359e+00,-5.262887850403785706e-02,5.541748832911252975e-03
1.499610781669616699e+00,-5.242531001567840576e-02,2.360326907364651561e-04,3.024507164955139160e-01,1.011604070663452148e+00,4.694077372550964355e-02,5.780994519591331482e-02,1.991222612559795380e-03,3.001570999622344971e-01,9.946271181106567383e-01,4.002847194671630859e+00,-4.925443232059478760e-02,-4.103007377125322819e-04
1.498381137847900391e+00,-5.115616694092750549e-02,1.070934464223682880e-03,3.007288873195648193e-01,9.939889907836914062e-01,5.309426411986351013e-02,5.519567430019378662e-02,1.637126668356359005e-03,2.994084656238555908e-01,9.881215691566467285e-01,3.970122814178466797e+00,-5.404650419950485229e-02,2.430410124361515045e-03
1.499841332435607910e+00,-5.276538804173469543e-02,4.198030219413340092e-04,2.990076243877410889e-01,9.970712065696716309e-01,4.881777986884117126e-02,5.143264681100845337e-02,3.171156859025359154e-04,2.992821633815765381e-01,1.012262225151062012e+00,4.038709640502929688e+00,-5.462053418159484863e-02,4.393161740154027939e-03
1.498822689056396484e+00,-5.101325362920761108e-02,7.858202443458139896e-04,2.983796000480651855e-01,9.880994558334350586e-01,4.806079342961311340e-02,5.909513309597969055e-02,7.106530829332768917e-04,2.995497286319732666e-01,1.002949237823486328e+00,4.027923107147216797e+00,-5.143904313445091248e-02,-6.659658392891287804e-04
1.498326659202575684e+00,-5.214339122176170349e-02,6.574048893526196480e-04,2.969601452350616455e-01,9.802930951118469238e-01,4.801676049828529358e-02,5.335006490349769592e-02,9.350622422061860561e-04,3.004739284515380859e-01,1.000480055809020996e+00,4.010442256927490234e+00,-5.315160378813743591e-02,5.020970944315195084e-03
1.499873042106628418e+00,-5.083986744284629822e-02,1.102621263271430507e-05,3.007065355777740479e-01,9.981929659843444824e-01,5.238187313079833984e-02,4.867821559309959412e-02,1.277876668609678745e-03,2.994604408740997314e-01,9.897987842559814453e-01,3.994290590286254883e+00,-5.331352353096008301e-02,2.307459479197859764e-03
1.500412344932556152e+00,-5.254651233553886414e-02,1.462541986256837845e-04,2.989658117294311523e-01,9.829469919204711914e-01,4.756299778819084167e-02,4.905566200613975525e-02,1.703236011962871999e-05,2.999187707901000977e-01,9.989991188049316406e-01,4.016018867492675781e+00,-5.273154750466346741e-02,4.469457082450389862e-03
1.498888850212097168e+00,-5.233551934361457825e-02,1.434304067515768111e-06,2.996371984481811523e-01,9.994531869888305664e-01,4.280499368906021118e-02,5.294406786561012268e-02,1.560779404826462269e-03,3.007854521274566650e-01,1.005971550941467285e+00,4.031663894653320312e+00,-5.162776634097099304e-02,7.815621793270111084e-04
1.499937295913696289e+00,-5.180225893855094910e-02,5.020064236305188388e-06,2.997658550739288330e-01,9.997822642326354980e-01,5.379396677017211914e-02,4.704563692212104797e-02,1.500269398093223572e-03,2.992255389690399170e-01,1.015147686004638672e+00,4.061885356903076172e+00,-5.190075933933258057e-02,1.659901812672615051e-03
1.499302744865417480e+00,-5.098571628332138062e-02,1.126424409449100494e-03,2.982363402843475342e-01,9.901112914085388184e-01,5.261708796024322510e-02,5.564258247613906860e-02,1.339058857411146164e-03,2.997850179672241211e-01,1.021701693534851074e+00,4.069511890411376953e+00,-5.248648300766944885e-02,-2.179130678996443748e-03
1.499143004417419434e+00,-5.157234147191047668e-02,1.555778668262064457e-03,3.004430234432220459e-01,1.007269024848937988e+00,5.111773684620857239e-02,5.450960248708724976e-02,-7.320926670217886567e-06,3.001111745834350586e-01,1.000575304031372070e+00,4.029144763946533203e+00,-5.175544694066047668e-02,3.568767104297876358e-03
1.499440312385559082e+00,-5.164401233196258545e-02,1.689215889200568199e-03,2.963719367980957031e-01,9.848876595497131348e-01,5.547600984573364258e-02,5.504300817847251892e-02,4.884852096438407898e-04,2.996251583099365234e-01,1.017221331596374512e+00,4.053292274475097656e+00,-5.145548284053802490e-02,1.855182781582698226e-04
1.499576330184936523e+00,-5.133956670761108398e-02,-1.929811405716463923e-04,2.995390295982360840e-01,1.002461910247802734e+00,5.053772032260894775e-02,5.454007908701896667e-02,8.771670400165021420e-04,2.988120019435882568e-01,9.969544410705566406e-01,4.022488594055175781e+00,-5.364136397838592529e-02,3.265347564592957497e-03
1.499090075492858887e+00,-5.247692391276359558e-02,1.385318581014871597e-03,3.006175160408020020e-01,9.998146295547485352e-01,5.508667603135108948e-02,5.805772542953491211e-02,1.627564546652138233e-03,3.000094294548034668e-01,1.012695193290710449e+00,4.057917118072509766e+00,-5.412737280130386353e-02,3.032618900761008263e-03
1.500028967857360840e+00,-5.210409685969352722e-02,5.123157752677798271e-04,2.985564768314361572e-01,9.842425584793090820e-01,5.030610412359237671e-02,6.091221049427986145e-02,7.399368332698941231e-04,3.003632128238677979e-01,1.016948342323303223e+00,4.066288948059082031e+00,-5.202376842498779297e-02,6.868530181236565113e-04
1.498993515968322754e+00,-5.157640948891639709e-02,8.250396349467337132e-04,3.013878762722015381e-01,1.003803253173828125e+00,5.518705770373344421e-02,4.878839850425720215e-02,1.282284152694046497e-03,2.997245788574218750e-01,9.959002137184143066e-01,4.016489505767822266e+00,-5.554148927330970764e-02,1.350401900708675385e-03
1.500360488891601562e+00,-5.252494290471076965e-02,1.091597485356032848e-03,3.009073436260223389e-01,9.999551177024841309e-01,4.911934956908226013e-02,5.205950513482093811e-02,1.521037076599895954e-03,2.994303703308105469e-01,1.004950284957885742e+00,4.011227607727050781e+00,-5.451080948114395142e-02,2.046633511781692505e-03
1.499105572700500488e+00,-5.152810737490653992e-02,5.544481609831564128e-05,3.027351796627044678e-01,1.011796474456787109e+00,5.141936987638473511e-02,5.387987568974494934e-02,1.227601082064211369e-03,2.992593646049499512e-01,1.002838253974914551e+00,4.024843215942382812e+00,-5.564673244953155518e-02,3.074215492233633995e-03
1.498782396316528320e+00,-5.060941725969314575e-02,2.840818779077380896e-04,3.017890453338623047e-01,1.003366589546203613e+00,5.291520059108734131e-02,5.759402364492416382e-02,1.480696955695748329e-03,2.994049191474914551e-01,1.009191989898681641e+00,4.053559780120849609e+00,-4.966648295521736145e-02,1.739093750074971467e-05
1.498486161231994629e+00,-5.131700634956359863e-02,1.519831130281090736e-03,2.994904220104217529e-01,9.905360341072082520e-01,5.381733179092407227e-02,5.574582144618034363e-02,1.668427605181932449e-03,2.996518611907958984e-01,1.001739144325256348e+00,4.042585372924804688e+00,-5.172967165708541870e-02,-1.769874244928359985e-03
1.499641537666320801e+00,-5.359998717904090881e-02,9.217659826390445232e-04,2.989552021026611328e-01,9.933546781539916992e-01,5.299701541662216187e-02,5.363856628537178040e-02,1.170975971035659313e-03,2.997448742389678955e-01,9.949024915695190430e-01,3.991346597671508789e+00,-5.188076570630073547e-02,3.764878259971737862e-03
1.498573422431945801e+00,-5.093972384929656982e-02,1.477877143770456314e-03,2.995448410511016846e-01,9.904814958572387695e-01,5.603150278329849243e-02,5.203320831060409546e-02,8.769429405219852924e-04,2.994613945484161377e-01,9.891155362129211426e-01,3.989927053451538086e+00,-5.319381505250930786e-02,1.274517504498362541e-03
1.498349070549011230e+00,-5.108083039522171021e-02,1.096617546863853931e-03,2.989544570446014404e-01,9.731459021568298340e-01,5.096284672617912292e-02,5.455169826745986938e-02,9.435031097382307053e-05,3.000579178333282471e-01,1.003314971923828125e+00,4.041812896728515625e+00,-5.217909067869186401e-02,2.609838964417576790e-03
1.498402714729309082e+00,-5.107650905847549438e-02,7.726425537839531898e-04,3.004562556743621826e-01,9.848684668540954590e-01,5.109154433012008667e-02,5.792830139398574829e-02,7.240249542519450188e-04,2.995728850364685059e-01,9.906252026557922363e-01,4.003787517547607422e+00,-5.113610997796058655e-02,2.164832083508372307e-03
1.499051451683044434e+00,-5.131313949823379517e-02,1.092000864446163177e-03,3.046922087669372559e-01,1.017871856689453125e+00,5.088622123003005981e-02,5.770469829440116882e-02,9.824988665059208870e-04,2.995278537273406982e-01,9.905694723129272461e-01,4.007264137268066406e+00,-5.290375649929046631e-02,-8.952760254032909870e-04
1.498275756835937500e+00,-5.183653905987739563e-02,-3.003523161169141531e-04,3.013050854206085205e-01,9.991568922996520996e-01,5.030724033713340759e-02,5.073112621903419495e-02,3.378832188900560141e-04,3.002103865146636963e-01,1.016621828079223633e+00,4.050375461578369141e+00,-5.284047871828079224e-02,2.861569635570049286e-03
1.498602986335754395e+00,-5.267191678285598755e-02,-6.140614459582138807e-06,2.972193360328674316e-01,9.931928515434265137e-01,4.738249257206916809e-02,5.323855206370353699e-02,4.772049724124372005e-04,3.010346591472625732e-01,1.013243079185485840e+00,4.036386966705322266e+00,-5.153201892971992493e-02,-2.637999132275581360e-04
1.498870968818664551e+00,-5.224976316094398499e-02,3.393474326003342867e-04,2.946928441524505615e-01,9.740582108497619629e-01,4.633244872093200684e-02,5.824571102857589722e-02,-9.337916822005354334e-07,3.004363477230072021e-01,1.021959304809570312e+00,4.069169044494628906e+00,-5.103396624326705933e-02,1.714406185783445835e-03
1.500193119049072266e+00,-5.238144099712371826e-02,1.503157080151140690e-03,3.015248775482177734e-01,9.932009577751159668e-01,4.809848219156265259e-02,5.010187625885009766e-02,4.065356042701750994e-04,3.003021180629730225e-01,9.931517839431762695e-01,4.005014896392822266e+00,-5.300045013427734375e-02,3.597859060391783714e-03
1.498762249946594238e+00,-5.088886246085166931e-02,1.599570387043058872e-03,3.026220500469207764e-01,9.963088035583496094e-01,5.361579358577728271e-02,5.490635707974433899e-02,8.926307200454175472e-04,2.994025945663452148e-01,1.001064658164978027e+00,4.018053054809570312e+00,-5.417452007532119751e-02,2.241479698568582535e-03
1.499512314796447754e+00,-5.280783399939537048e-02,8.431925671175122261e-04,2.996332347393035889e-01,9.900081157684326172e-01,5.312184616923332214e-02,4.995112121105194092e-02,-1.026013749651610851e-03,2.998402118682861328e-01,1.000277400016784668e+00,4.010121345520019531e+00,-5.358313396573066711e-02,3.220971208065748215e-03
1.499712705612182617e+00,-5.213502049446105957e-02,3.572314744815230370e-04,2.986682653427124023e-01,9.827088117599487305e-01,5.427042767405509949e-02,5.768455937504768372e-02,6.463334430009126663e-04,2.995620965957641602e-01,1.022748589515686035e+00,4.066343784332275391e+00,-5.523373931646347046e-02,1.542197656817734241e-03
1.500148296356201172e+00,-5.392070859670639038e-02,1.312168431468307972e-03,3.011983036994934082e-01,9.991847872734069824e-01,4.813920333981513977e-02,5.205554887652397156e-02,1.376261236146092415e-03,2.993386387825012207e-01,9.908115267753601074e-01,4.007874965667724609e+00,-5.257027596235275269e-02,1.415349659509956837e-03
1.500438332557678223e+00,-5.409374460577964783e-02,5.082817515358328819e-04,3.011462390422821045e-01,1.005963087081909180e+00,4.761769250035285950e-02,5.752659216523170471e-02,1.107029733248054981e-03,3.001776635646820068e-01,1.010584950447082520e+00,4.036187648773193359e+00,-5.214305222034454346e-02,1.862097298726439476e-03
1.499331951141357422e+00,-5.161111801862716675e-02,-6.124706706032156944e-04,2.991715967655181885e-01,9.980118870735168457e-01,4.730239138007164001e-02,5.012119561433792114e-02,8.142663318722043186e-06,2.995747327804565430e-01,9.924793839454650879e-01,4.005506992340087891e+00,-5.322088673710823059e-02,9.538138401694595814e-04
1.499194741249084473e+00,-5.283387377858161926e-02,2.421733079245314002e-04,2.985560894012451172e-01,9.849410653114318848e-01,4.682702571153640747e-02,4.884875938296318054e-02,1.126751420088112354e-03,3.002744615077972412e-01,9.996082186698913574e-01,4.026997566223144531e+00,-5.304775387048721313e-02,3.395563224330544472e-03
1.501255154609680176e+00,-5.314288660883903503e-02,1.497016288340091705e-03,3.008994460105895996e-01,1.002510309219360352e+00,5.336910113692283630e-02,5.157011374831199646e-02,6.534302956424653530e-04,2.986300885677337646e-01,1.003915190696716309e+00,4.020232677459716797e+00,-5.312276259064674377e-02,6.621112115681171417e-04
1.499309539794921875e+00,-5.156331136822700500e-02,7.443597423844039440e-04,2.965665161609649658e-01,9.839729070663452148e-01,4.819132760167121887e-02,5.089955031871795654e-02,1.409355085343122482e-03,3.010670840740203857e-01,1.026224851608276367e+00,4.074195861816406250e+00,-5.242139846086502075e-02,-1.232339651323854923e-03
1.498568058013916016e+00,-5.352400243282318115e-02,9.316717623732984066e-04,2.996928691864013672e-01,9.884200096130371094e-01,4.809575527906417847e-02,5.005897581577301025e-02,2.534684317652136087e-04,3.012522757053375244e-01,1.008530735969543457e+00,4.031681537628173828e+00,-5.219453945755958557e-02,8.461060351692140102e-04
1.498389601707458496e+00,-5.114406719803810120e-02,1.602125354111194611e-03,2.961697280406951904e-01,9.757955670356750488e-01,5.138111487030982971e-02,5.216562002897262573e-02,-2.061065024463459849e-04,3.003652393817901611e-01,1.012751221656799316e+00,4.049537658691406250e+00,-5.236507952213287354e-02,2.121936297044157982e-03
1.499714255332946777e+00,-5.196618661284446716e-02,1.505846390500664711e-03,2.973640263080596924e-01,9.809814691543579102e-01,4.967241361737251282e-02,5.715875700116157532e-02,1.479651196859776974e-03,3.001007735729217529e-01,9.932374358177185059e-01,4.015816211700439453e+00,-5.130856484174728394e-02,1.796521595679223537e-03
1.500364899635314941e+00,-5.398904532194137573e-02,-7.476093596778810024e-04,2.999269068241119385e-01,9.931601285934448242e-01,4.878748953342437744e-02,5.261950194835662842e-02,7.321677403524518013e-04,2.999264895915985107e-01,1.006260633468627930e+00,4.029256820678710938e+00,-5.529421567916870117e-02,1.953311963006854057e-03
1.499738931655883789e+00,-5.246664211153984070e-02,6.137032760307192802e-04,3.005299866199493408e-01,9.889575839042663574e-01,5.285888910293579102e-02,5.991187319159507751e-02,9.068243089132010937e-04,2.998219430446624756e-01,1.000637888908386230e+00,3.995516300201416016e+00,-5.376242473721504211e-02,2.225253731012344360e-03
1.500281810760498047e+00,-5.169748887419700623e-02,2.063157007796689868e-04,2.970008850097656250e-01,9.901948571205139160e-01,5.149128288030624390e-02,5.356519296765327454e-02,1.862209057435393333e-03,2.990505695343017578e-01,1.032385587692260742e+00,4.076243400573730469e+00,-5.177494138479232788e-02,9.305960265919566154e-04
1.499070763587951660e+00,-5.192494019865989685e-02,5.545829772017896175e-04,2.994098961353302002e-01,1.000270605087280273e+00,5.361587926745414734e-02,5.109231173992156982e-02,-2.445040445309132338e-04,2.996266186237335205e-01,1.009538412094116211e+00,4.038986206054687500e+00,-5.215613543987274170e-02,5.000708624720573425e-03
1.501006126403808594e+00,-5.285934358835220337e-02,9.439081186428666115e-04,2.988241016864776611e-01,9.933567047119140625e-01,4.914687946438789368e-02,5.325075238943099976e-02,5.215040873736143112e-04,2.993574142456054688e-01,1.001354932785034180e+00,4.020275115966796875e+00,-4.966954886913299561e-02,3.288925392553210258e-03
1.499336838722229004e+00,-5.214500427246093750e-02,5.457978695631027222e-04,2.967434227466583252e-01,9.741909503936767578e-01,4.811251163482666016e-02,5.660027638077735901e-02,1.251356909051537514e-03,3.007504045963287354e-01,1.008031845092773438e+00,4.012706279754638672e+00,-5.410867184400558472e-02,2.934812335297465324e-03
1.498278975486755371e+00,-5.080496892333030701e-02,2.198808128014206886e-03,3.028370141983032227e-01,9.927036762237548828e-01,5.115238949656486511e-02,5.267462134361267090e-02,1.431691343896090984e-03,3.002287447452545166e-01,9.921681880950927734e-01,4.009705543518066406e+00,-5.128112062811851501e-02,1.165419816970825195e-03
1.499007105827331543e+00,-5.283897370100021362e-02,1.717812730930745602e-03,2.998306751251220703e-01,9.827225804328918457e-01,4.771237820386886597e-02,5.467629432678222656e-02,2.221012255176901817e-03,3.004123866558074951e-01,1.010249018669128418e+00,4.030789375305175781e+00,-5.227820575237274170e-02,2.458380069583654404e-03
1.499720692634582520e+00,-5.046686530113220215e-02,1.522878999821841717e-03,2.985607981681823730e-01,9.889332056045532227e-01,4.961029440164566040e-02,5.261854454874992371e-02,1.258751144632697105e-04,2.993526756763458252e-01,9.954341650009155273e-01,4.000323772430419922e+00,-5.321770161390304565e-02,1.919604954309761524e-03
1.500260353088378906e+00,-5.211832001805305481e-02,1.129517215304076672e-03,2.983634471893310547e-01,9.969806075096130371e-01,4.680406674742698669e-02,5.158712714910507202e-02,7.403850322589278221e-04,2.995797693729400635e-01,9.854075908660888672e-01,3.968542575836181641e+00,-5.148457363247871399e-02,9.740734822116792202e-04
1.498843908309936523e+00,-5.182245746254920959e-02,8.435960044153034687e-04,2.986564040184020996e-01,9.885746836662292480e-01,5.156024172902107239e-02,5.645199865102767944e-02,8.703690255060791969e-04,2.999258041381835938e-01,9.866043329238891602e-01,3.991986274719238281e+00,-5.013942345976829529e-02,-5.366093246266245842e-04
1.499158024787902832e+00,-5.212698504328727722e-02,1.175235956907272339e-03,3.039564192295074463e-01,1.016336441040039062e+00,4.922142624855041504e-02,5.115216225385665894e-02,2.124569145962595940e-03,2.998930811882019043e-01,1.002101898193359375e+00,4.022290706634521484e+00,-5.153362825512886047e-02,4.888738039880990982e-04
1.499455928802490234e+00,-5.349837988615036011e-02,8.631384698674082756e-04,3.006761074066162109e-01,9.983167052268981934e-01,4.861136525869369507e-02,5.989660695195198059e-02,8.121750433929264545e-04,3.001509010791778564e-01,1.009770750999450684e+00,4.059339523315429688e+00,-5.225670710206031799e-02,1.233146409504115582e-03
1.499247670173645020e+00,-5.196429416537284851e-02,-3.491634197416715324e-05,3.000305294990539551e-01,9.983065128326416016e-01,5.424468219280242920e-02,5.680373683571815491e-02,1.895078807137906551e-03,2.988263964653015137e-01,1.000322580337524414e+00,4.034726142883300781e+00,-5.200463160872459412e-02,-5.866083665750920773e-04
1.499801993370056152e+00,-5.289860814809799194e-02,1.822832506150007248e-03,2.974977791309356689e-01,9.787093400955200195e-01,4.895227774977684021e-02,5.657130107283592224e-02,3.251089365221560001e-04,3.006558418273925781e-01,9.924440979957580566e-01,3.989093542098999023e+00,-5.101027712225914001e-02,8.681585895828902721e-04
1.498862743377685547e+00,-5.219931527972221375e-02,5.105677410028874874e-04,2.984934151172637939e-01,9.864093661308288574e-01,5.299414694309234619e-02,5.102642253041267395e-02,1.458734157495200634e-03,2.993550002574920654e-01,1.016784071922302246e+00,4.029965877532958984e+00,-5.377952754497528076e-02,1.285274862311780453e-03
1.500112652778625488e+00,-5.178638175129890442e-02,5.468284143717028201e-06,2.993600070476531982e-01,9.962392449378967285e-01,4.942704737186431885e-02,4.931969195604324341e-02,5.524312728084623814e-04,2.997796237468719482e-01,1.018501520156860352e+00,4.075663566589355469e+00,-4.970501735806465149e-02,3.485437482595443726e-03
1.499448060989379883e+00,-5.261742696166038513e-02,1.470615738071501255e-03,2.985901832580566406e-01,9.927457571029663086e-01,5.236635357141494751e-02,5.736831948161125183e-02,9.659894276410341263e-04,2.993641793727874756e-01,1.023933172225952148e+00,4.053466320037841797e+00,-5.244460701942443848e-02,-6.526985671371221542e-04
1.497779369354248047e+00,-5.121280625462532043e-02,1.019700503093190491e-04,2.981953322887420654e-01,9.825279116630554199e-01,5.441924184560775757e-02,5.410668998956680298e-02,8.293567807413637638e-04,3.002016246318817139e-01,1.020209431648254395e+00,4.066974639892578125e+00,-5.205973610281944275e-02,3.655190346762537956e-03
1.498317122459411621e+00,-5.178867653012275696e-02,2.857851213775575161e-04,3.006567358970642090e-01,9.882777333259582520e-01,4.975143820047378540e-02,5.463514477014541626e-02,2.068317262455821037e-03,2.994507253170013428e-01,9.898912310600280762e-01,3.989423274993896484e+00,-5.377354100346565247e-02,1.987467054277658463e-03
1.499889850616455078e+00,-5.100385844707489014e-02,1.857794355601072311e-03,2.973331511020660400e-01,9.890504479408264160e-01,5.102278292179107666e-02,5.490982159972190857e-02,1.854888163506984711e-03,2.984899878501892090e-01,1.004999637603759766e+00,4.020685672760009766e+00,-5.123564228415489197e-02,1.288860687054693699e-03
1.498179316520690918e+00,-5.145618692040443420e-02,2.986938925459980965e-04,3.034500777721405029e-01,9.972603917121887207e-01,4.866636171936988831e-02,5.337520316243171692e-02,1.713697914965450764e-03,3.006882667541503906e-01,9.885775446891784668e-01,3.995143413543701172e+00,-5.006226897239685059e-02,-3.414316743146628141e-04
1.499779582023620605e+00,-5.223408341407775879e-02,1.653447281569242477e-03,3.009722828865051270e-01,1.009843826293945312e+00,5.137702450156211853e-02,5.042224749922752380e-02,1.196300378069281578e-03,2.999279499053955078e-01,9.921905994415283203e-01,4.002683162689208984e+00,-5.087774246931076050e-02,2.181013114750385284e-03
1.498588204383850098e+00,-5.142359808087348938e-02,-4.317929269745945930e-04,2.957959771156311035e-01,9.745540618896484375e-01,5.247990787029266357e-02,5.245013907551765442e-02,-4.047427210025489330e-04,2.996360957622528076e-01,1.024705052375793457e+00,4.063233852386474609e+00,-5.187645927071571350e-02,1.190968556329607964e-03
1.500039935111999512e+00,-5.319529399275779724e-02,8.818742353469133377e-04,3.004335761070251465e-01,9.947573542594909668e-01,4.528985917568206787e-02,5.991448089480400085e-02,1.143260858952999115e-03,3.002041876316070557e-01,9.961441159248352051e-01,4.004627227783203125e+00,-5.031603574752807617e-02,-3.875311522278934717e-04
1.499460339546203613e+00,-5.315066874027252197e-02,2.624328481033444405e-04,3.001891970634460449e-01,1.000399351119995117e+00,4.988918080925941467e-02,4.895536601543426514e-02,9.622542420402169228e-04,3.004267215728759766e-01,1.017488360404968262e+00,4.080261707305908203e+00,-5.288727208971977234e-02,1.200336613692343235e-03
1.498820185661315918e+00,-5.163259059190750122e-02,6.115070427767932415e-04,3.003179430961608887e-01,9.969914555549621582e-01,4.864197596907615662e-02,5.988539755344390869e-02,1.532242516987025738e-03,3.003124296665191650e-01,9.889215826988220215e-01,4.012403011322021484e+00,-5.071198567748069763e-02,1.872406457550823689e-03
1.498606204986572266e+00,-5.081919953227043152e-02,3.357167952344752848e-05,3.018990755081176758e-01,9.999487996101379395e-01,4.667090997099876404e-02,5.142632499337196350e-02,1.080733956769108772e-03,3.002669215202331543e-01,9.935111403465270996e-01,4.010481357574462891e+00,-4.969352483749389648e-02,2.521685964893549681e-04
1.499387025833129883e+00,-5.103908106684684753e-02,1.489435235271230340e-04,2.990430593490600586e-01,9.871262311935424805e-01,4.931356012821197510e-02,5.722188204526901245e-02,4.849741526413708925e-04,3.004829585552215576e-01,1.007719516754150391e+00,4.018553733825683594e+00,-5.103042349219322205e-02,1.368864031974226236e-04
1.498296141624450684e+00,-5.185960605740547180e-02,2.531621605157852173e-03,3.032224178314208984e-01,1.001943707466125488e+00,5.365623533725738525e-02,6.030364334583282471e-02,1.792958704754710197e-03,3.003913164138793945e-01,9.976891279220581055e-01,4.032347202301025391e+00,-5.219574272632598877e-02,-6.685202242806553841e-05
1.499516248703002930e+00,-5.177650600671768188e-02,7.654709625057876110e-04,2.998964488506317139e-01,9.927605986595153809e-01,5.339746922254562378e-02,5.653306841850280762e-02,7.099807844497263432e-04,2.999954521656036377e-01,9.915336370468139648e-01,3.997682571411132812e+00,-5.562354251742362976e-02,2.561608795076608658e-03
1.498941183090209961e+00,-5.197890102863311768e-02,1.719605643302202225e-03,3.028115034103393555e-01,1.018411159515380859e+00,4.765414074063301086e-02,5.524851381778717041e-02,8.926307200454175472e-04,3.003628551959991455e-01,1.001484036445617676e+00,4.016045570373535156e+00,-5.052090063691139221e-02,1.403157832100987434e-03
1.499913096427917480e+00,-5.098940432071685791e-02,5.025893915444612503e-04,3.000604510307312012e-01,9.931232333183288574e-01,5.201573297381401062e-02,5.438087135553359985e-02,1.204667263664305210e-03,2.991155385971069336e-01,1.023056745529174805e+00,4.075908184051513672e+00,-5.225713178515434265e-02,-4.892996512353420258e-04
