# theta_E,gamma1,gamma2,source_x,source_y
1.281182289123535156e+00,9.270851314067840576e-02,-7.858103513717651367e-02,1.296460628509521484e-02,2.279740571975708008e-02
1.139203906059265137e+00,8.912740647792816162e-02,-4.662477970123291016e-02,6.049156188964843750e-03,5.477404594421386719e-02
1.137039542198181152e+00,6.177909672260284424e-02,-1.019819080829620361e-02,-3.615766763687133789e-03,1.878052949905395508e-03
1.070795536041259766e+00,5.878798663616180420e-02,-3.482009470462799072e-02,-1.242032647132873535e-02,-1.214087009429931641e-03
1.263961791992187500e+00,6.966947019100189209e-02,-5.666457116603851318e-02,-1.706969738006591797e-02,6.066143512725830078e-03
1.229061245918273926e+00,2.528059482574462891e-02,-2.346450090408325195e-02,7.025897502899169922e-04,-1.976969838142395020e-02
1.114943265914916992e+00,9.397654235363006592e-02,-6.574295461177825928e-02,3.826165199279785156e-02,2.694758772850036621e-02
1.258597135543823242e+00,7.934941351413726807e-02,-3.367049992084503174e-02,3.397211432456970215e-02,3.057843446731567383e-02
1.218456745147705078e+00,1.423832029104232788e-01,-9.867992252111434937e-02,3.567174077033996582e-02,-2.892848849296569824e-02
1.259997487068176270e+00,1.534164994955062866e-01,-5.211994051933288574e-02,-1.243582367897033691e-02,-1.917341351509094238e-02
1.170414566993713379e+00,1.438076943159103394e-01,-9.811127185821533203e-02,2.423131465911865234e-02,-2.903077006340026855e-02
1.184455871582031250e+00,1.730156391859054565e-01,-7.405579090118408203e-02,4.672884941101074219e-03,-2.697938680648803711e-02
1.250136375427246094e+00,1.644529849290847778e-01,-7.928121089935302734e-02,4.411426186561584473e-02,-1.242160797119140625e-03
1.294302463531494141e+00,1.641990989446640015e-01,-8.918360620737075806e-02,3.367662429809570312e-03,1.757043600082397461e-02
1.166975975036621094e+00,9.281815588474273682e-02,-3.985975682735443115e-02,-4.651486873626708984e-03,5.304476618766784668e-02
1.253389477729797363e+00,1.074062436819076538e-01,-6.282201409339904785e-02,4.379481077194213867e-03,-6.816634535789489746e-02
1.182079911231994629e+00,1.826519519090652466e-01,-8.900704234838485718e-02,9.746551513671875000e-03,-4.140117764472961426e-02
1.083764076232910156e+00,-3.441087901592254639e-02,2.145464718341827393e-02,-1.301503181457519531e-02,-1.208931207656860352e-03
1.201058864593505859e+00,1.638381928205490112e-01,-9.214822202920913696e-02,7.812559604644775391e-03,5.491828918457031250e-02
1.295630931854248047e+00,1.387857049703598022e-01,-6.643606722354888916e-02,-4.147765040397644043e-02,1.979529857635498047e-03
1.334700822830200195e+00,1.264481991529464722e-01,-5.919107794761657715e-02,2.428486943244934082e-02,-1.652801036834716797e-02
1.311199784278869629e+00,1.471985727548599243e-01,-8.156144618988037109e-02,2.269378304481506348e-02,4.844009876251220703e-03
1.295453548431396484e+00,1.012091785669326782e-01,-4.874052107334136963e-02,-3.144919872283935547e-03,4.703947901725769043e-02
1.085100412368774414e+00,1.389153152704238892e-01,-6.965059041976928711e-02,-2.052307128906250000e-03,3.220474720001220703e-02
1.165947198867797852e+00,7.794950902462005615e-02,-2.547058463096618652e-02,-2.996158599853515625e-02,7.483363151550292969e-04
1.119872808456420898e+00,1.529683023691177368e-01,-7.592542469501495361e-02,-1.120299100875854492e-02,-2.361804246902465820e-02
1.211940884590148926e+00,1.072455793619155884e-01,-4.448801279067993164e-02,1.560539007186889648e-02,-6.102953851222991943e-02
1.164156913757324219e+00,1.276073604822158813e-01,-6.727346777915954590e-02,4.905134439468383789e-02,3.580063581466674805e-02
1.242538452148437500e+00,1.488355845212936401e-01,-7.586383074522018433e-02,-2.583092451095581055e-02,4.924711585044860840e-02
1.118239402770996094e+00,9.775577485561370850e-02,-2.232402563095092773e-02,4.816919565200805664e-03,1.098367571830749512e-02
1.151319026947021484e+00,7.041096687316894531e-03,2.572223544120788574e-03,2.291798591613769531e-04,-1.423546671867370605e-02
1.184704303741455078e+00,1.594455093145370483e-01,-8.301345258951187134e-02,1.766178011894226074e-02,4.669728875160217285e-02
1.253460884094238281e+00,1.262224465608596802e-01,-7.942753285169601440e-02,3.532257676124572754e-02,5.829423666000366211e-02
1.254919052124023438e+00,1.428327113389968872e-01,-5.185735225677490234e-02,-2.901872992515563965e-02,2.421456575393676758e-02
1.051839828491210938e+00,5.520595610141754150e-02,-3.375086188316345215e-02,1.425957679748535156e-02,-7.322281599044799805e-03
1.237135887145996094e+00,1.285212785005569458e-01,-6.192481517791748047e-02,1.051843166351318359e-03,-7.288293540477752686e-02
1.147808670997619629e+00,1.484565883874893188e-01,-8.743083477020263672e-02,-1.509508490562438965e-02,-1.591169834136962891e-02
1.311866760253906250e+00,1.536923497915267944e-01,-5.863271653652191162e-02,4.609763622283935547e-03,-4.226297140121459961e-02
1.321335792541503906e+00,7.815195620059967041e-02,-5.578862130641937256e-02,-4.186630249023437500e-03,2.712422609329223633e-02
1.240419149398803711e+00,9.345208108425140381e-02,-7.079234719276428223e-02,4.015731811523437500e-02,2.484959363937377930e-02
1.273792505264282227e+00,1.274205595254898071e-01,-3.157678246498107910e-02,-5.931109189987182617e-03,-3.284206986427307129e-02
1.264437317848205566e+00,1.546212583780288696e-01,-9.056085348129272461e-02,-1.551508903503417969e-04,-6.446361541748046875e-03
1.188998818397521973e+00,1.268156915903091431e-01,-2.600838243961334229e-02,4.967689514160156250e-03,1.630783081054687500e-03
1.281886935234069824e+00,7.938887178897857666e-02,-6.987683475017547607e-02,2.056121826171875000e-03,-1.783519983291625977e-02
1.149381637573242188e+00,1.776428967714309692e-01,-8.555711805820465088e-02,3.267040848731994629e-02,3.275793790817260742e-02
1.155349254608154297e+00,1.229838281869888306e-01,-9.493004530668258667e-02,3.285220265388488770e-02,8.740484714508056641e-03
1.123068928718566895e+00,8.346690237522125244e-02,-6.859795749187469482e-02,2.095264196395874023e-02,-1.140898466110229492e-02
1.180815458297729492e+00,1.492969840764999390e-01,-9.881204366683959961e-02,2.528244256973266602e-02,8.306503295898437500e-03
1.175316214561462402e+00,1.557006090879440308e-01,-6.480799615383148193e-02,-2.664044499397277832e-02,4.020243883132934570e-03
1.293525695800781250e+00,9.614206850528717041e-02,-7.645510882139205933e-02,1.046487689018249512e-02,-3.548890352249145508e-03
1.151231527328491211e+00,1.883686929941177368e-01,-6.546740233898162842e-02,-3.657162189483642578e-03,2.181711792945861816e-02
1.167929887771606445e+00,1.216270178556442261e-01,-5.230005085468292236e-02,4.817241430282592773e-02,-6.010383367538452148e-03
1.290749788284301758e+00,9.518484771251678467e-02,-6.339576840400695801e-02,-3.108367323875427246e-02,1.553425192832946777e-02
1.226100325584411621e+00,1.603438407182693481e-01,-8.969248831272125244e-02,1.428723335266113281e-02,4.033243656158447266e-02
1.258130550384521484e+00,8.354862034320831299e-02,-2.346786856651306152e-02,-2.496647834777832031e-02,-5.093038082122802734e-03
1.137722849845886230e+00,1.280005425214767456e-01,-4.972299933433532715e-02,-1.999947428703308105e-02,3.693664073944091797e-02
1.083664894104003906e+00,1.300082355737686157e-01,-5.610522627830505371e-02,4.359871149063110352e-03,-2.548557519912719727e-02
1.201446533203125000e+00,-1.033828034996986389e-01,5.570994317531585693e-02,-1.193508505821228027e-02,-8.112192153930664062e-05
1.080116987228393555e+00,1.049179881811141968e-01,-6.536188721656799316e-02,-2.140399813652038574e-02,2.006590366363525391e-03
1.307842016220092773e+00,5.539511144161224365e-02,-3.287978470325469971e-02,1.619693636894226074e-02,3.573757410049438477e-02
1.266033291816711426e+00,1.430916339159011841e-01,-6.872905790805816650e-02,-4.512402415275573730e-02,-4.141628742218017578e-03
1.253343820571899414e+00,7.337547838687896729e-02,-5.602666735649108887e-02,2.759739756584167480e-02,-1.829171180725097656e-02
1.196889162063598633e+00,1.910296529531478882e-01,-8.591844886541366577e-02,-1.681834459304809570e-03,2.267146110534667969e-02
1.304431438446044922e+00,1.226743608713150024e-01,-3.349849581718444824e-02,-3.989487886428833008e-03,2.233296632766723633e-02
1.094048500061035156e+00,1.182576566934585571e-01,-6.962944567203521729e-02,-2.772018313407897949e-02,1.360601186752319336e-02
1.148439049720764160e+00,1.506029516458511353e-01,-5.720376968383789062e-02,8.652508258819580078e-04,3.489345312118530273e-02
1.215441942214965820e+00,1.211737841367721558e-01,-5.554541945457458496e-02,-1.837646961212158203e-02,-7.646013796329498291e-02
1.160289525985717773e+00,9.736503660678863525e-02,-6.568130850791931152e-02,-2.819451689720153809e-02,1.750308275222778320e-02
1.110777139663696289e+00,1.520016342401504517e-01,-7.570697367191314697e-02,3.324598073959350586e-02,3.284341096878051758e-02
1.138732194900512695e+00,8.180741965770721436e-02,-5.069443583488464355e-02,-2.714160084724426270e-02,4.055708646774291992e-03
1.213198661804199219e+00,1.210291236639022827e-01,-7.886856794357299805e-02,-3.911799192428588867e-02,-1.973655819892883301e-02
1.276540040969848633e+00,1.366070955991744995e-01,-6.980824470520019531e-02,-3.429323434829711914e-02,3.198459744453430176e-02
1.076525807380676270e+00,1.133723407983779907e-01,-6.421875953674316406e-02,-1.831400394439697266e-02,7.523715496063232422e-03
1.276804924011230469e+00,8.962212502956390381e-02,-7.302799820899963379e-02,8.123338222503662109e-03,-1.965144276618957520e-02
1.315443396568298340e+00,1.374013572931289673e-01,-5.703106522560119629e-02,-2.383422851562500000e-02,1.840054988861083984e-03
1.143626809120178223e+00,1.752320379018783569e-01,-7.056590914726257324e-02,1.315751671791076660e-02,3.033503890037536621e-02
1.325208425521850586e+00,1.117186695337295532e-01,-6.625743210315704346e-02,-2.931240200996398926e-02,-2.530369162559509277e-02
1.238778829574584961e+00,1.663351207971572876e-01,-5.104395747184753418e-02,-2.169650793075561523e-02,1.002168655395507812e-02
1.261334180831909180e+00,1.490550190210342407e-01,-6.661278009414672852e-02,-4.114729166030883789e-02,-3.989118337631225586e-02
1.229555845260620117e+00,1.649352163076400757e-01,-5.957932770252227783e-02,1.581522822380065918e-02,-2.732995152473449707e-02
1.302962660789489746e+00,9.311385452747344971e-02,-4.363915324211120605e-02,3.636613488197326660e-02,-1.104876399040222168e-02
1.264293670654296875e+00,1.226133853197097778e-01,-4.972980916500091553e-02,3.286957740783691406e-03,6.409600377082824707e-02
1.201374769210815430e+00,1.559459418058395386e-01,-9.892847388982772827e-02,-2.246728539466857910e-02,7.768422365188598633e-03
1.105212330818176270e+00,8.397887647151947021e-02,-5.200210213661193848e-02,-5.434930324554443359e-03,3.020557761192321777e-02
1.323652982711791992e+00,1.319202035665512085e-01,-6.752058863639831543e-02,2.733761072158813477e-02,9.507238864898681641e-04
1.143038034439086914e+00,1.359828561544418335e-01,-8.728364855051040649e-02,1.719760894775390625e-02,1.020550727844238281e-02
1.132562994956970215e+00,4.488155245780944824e-02,-3.645621240139007568e-02,2.086460590362548828e-04,9.005188941955566406e-03
1.267441511154174805e+00,1.318254619836807251e-01,-7.174620032310485840e-02,4.369914531707763672e-04,4.358872771263122559e-02
1.233733057975769043e+00,1.253409534692764282e-01,-6.558874249458312988e-02,-2.372679114341735840e-02,2.650824189186096191e-02
1.174261927604675293e+00,1.265959888696670532e-01,-7.115961611270904541e-02,-1.350450515747070312e-02,2.270591259002685547e-02
1.213132262229919434e+00,-4.012486338615417480e-02,1.675668358802795410e-02,8.954495191574096680e-03,-7.636547088623046875e-04
1.189694881439208984e+00,9.989692270755767822e-02,-5.574880540370941162e-02,3.461354970932006836e-02,2.795788645744323730e-02
1.198269248008728027e+00,8.547250926494598389e-02,-3.768934309482574463e-02,8.466720581054687500e-03,-4.020482301712036133e-02
1.292318940162658691e+00,9.108461439609527588e-02,-3.458312153816223145e-02,-1.940828561782836914e-02,-1.433387398719787598e-02
1.275537490844726562e+00,1.177328974008560181e-01,-5.333869159221649170e-02,1.094663143157958984e-02,3.959831595420837402e-02
1.250005722045898438e+00,8.577634394168853760e-02,-5.341306328773498535e-02,1.090162992477416992e-02,4.603818058967590332e-02
1.283477067947387695e+00,1.357383877038955688e-01,-6.103190779685974121e-02,1.746463775634765625e-02,-1.017302274703979492e-03
1.148403882980346680e+00,8.825220167636871338e-02,-4.704368114471435547e-02,4.513770341873168945e-03,4.639956355094909668e-02
1.166120290756225586e+00,1.289487928152084351e-01,-7.271158695220947266e-02,6.893843412399291992e-03,3.909301757812500000e-02
1.227758884429931641e+00,1.301810592412948608e-01,-8.482589572668075562e-02,1.438540220260620117e-02,-2.248588204383850098e-02
1.122868537902832031e+00,1.454871743917465210e-01,-8.220651000738143921e-02,1.031965017318725586e-02,2.315533161163330078e-02
1.273908972740173340e+00,1.523565202951431274e-01,-6.355397403240203857e-02,-4.951745271682739258e-03,-2.575445175170898438e-02
1.106402516365051270e+00,1.150478571653366089e-01,-5.715450644493103027e-02,1.176753640174865723e-02,2.552109956741333008e-02
1.327598690986633301e+00,8.952011168003082275e-02,-6.042805314064025879e-02,1.033663749694824219e-02,7.200837135314941406e-03
1.099283337593078613e+00,9.081746637821197510e-02,-5.759747326374053955e-02,6.261020898818969727e-03,-2.646619081497192383e-02
1.273727893829345703e+00,1.177894324064254761e-01,-6.993207335472106934e-02,-6.404846906661987305e-03,3.240734338760375977e-02
1.235069513320922852e+00,1.112312227487564087e-01,-8.302906900644302368e-02,2.128618955612182617e-02,3.484630584716796875e-02
1.311499834060668945e+00,1.177346855401992798e-01,-7.150503993034362793e-02,9.605288505554199219e-03,-1.410600543022155762e-02
1.211959123611450195e+00,1.382503956556320190e-01,-6.545212864875793457e-02,3.776103258132934570e-02,1.873275637626647949e-02
1.149867773056030273e+00,1.139710098505020142e-01,-4.804283380508422852e-02,3.166332840919494629e-02,1.504504680633544922e-02
1.296101927757263184e+00,1.475005596876144409e-01,-6.822434067726135254e-02,1.523488759994506836e-02,-6.646335124969482422e-03
1.203177928924560547e+00,1.237249225378036499e-01,-6.359335780143737793e-02,1.532939076423645020e-02,5.817031860351562500e-02
1.105457305908203125e+00,4.933583736419677734e-02,-1.608838140964508057e-02,-1.339465379714965820e-03,-1.015129685401916504e-02
1.184669256210327148e+00,7.182605564594268799e-02,-4.489117860794067383e-02,3.112277388572692871e-02,-1.009729504585266113e-02
1.221419095993041992e+00,1.095073968172073364e-01,-3.766116499900817871e-02,1.551553606986999512e-02,-3.095558285713195801e-02
1.183938980102539062e+00,1.065532118082046509e-01,-4.411002993583679199e-02,-2.128672599792480469e-02,2.612411975860595703e-02
1.111081361770629883e+00,1.216139644384384155e-01,-5.435176193714141846e-02,-1.658260822296142578e-02,-2.544674277305603027e-02
1.126782894134521484e+00,1.252951771020889282e-01,-5.372962355613708496e-02,-1.979470252990722656e-02,2.417299151420593262e-02
1.185603141784667969e+00,1.268351227045059204e-01,-8.335703611373901367e-02,1.523545384407043457e-02,-2.617385983467102051e-02
1.115390419960021973e+00,1.250007599592208862e-01,-4.846426844596862793e-02,6.240397691726684570e-03,2.996885776519775391e-02
1.335350513458251953e+00,7.271148264408111572e-02,-2.899010479450225830e-02,-1.237887144088745117e-02,5.418837070465087891e-03
1.119988799095153809e+00,1.049437969923019409e-01,-4.629002511501312256e-02,-9.612232446670532227e-03,-2.416113018989562988e-02
1.215442180633544922e+00,1.499603837728500366e-01,-7.857441902160644531e-02,2.175778150558471680e-03,2.715364098548889160e-02
1.233127355575561523e+00,8.507262170314788818e-02,-4.518474638462066650e-02,2.462801337242126465e-02,4.743683338165283203e-02
1.087074518203735352e+00,8.877198398113250732e-02,-4.355829954147338867e-02,1.735275983810424805e-02,-8.855104446411132812e-03
1.259967923164367676e+00,1.082710474729537964e-01,-5.995105206966400146e-02,-1.490515470504760742e-02,-4.006987810134887695e-02
1.209224581718444824e+00,6.123481690883636475e-02,-5.207976698875427246e-02,4.632055759429931641e-03,-8.992433547973632812e-03
1.141497373580932617e+00,1.505937725305557251e-01,-6.046286225318908691e-02,4.602462053298950195e-03,-2.624279260635375977e-02
1.214878678321838379e+00,1.289901286363601685e-01,-8.397179841995239258e-02,1.846089959144592285e-02,5.198341608047485352e-02
1.152003288269042969e+00,1.283713132143020630e-01,-7.574768364429473877e-02,3.189003467559814453e-02,3.612053394317626953e-02
